"feature","glr","p","padj","Genus"
"s__Lancefieldella sp015258485",-0.537680625949855,0.352869854006023,0.750004012052205,"g__Lancefieldella"
"g__Kingella_B_HROM_Genome_4879",-0.538774137448343,0.364960195668655,0.750004012052205,"g__Kingella_B"
"s__Streptococcus mitis_AI",-0.603629205744446,0.40177495265968,0.750004012052205,"g__Streptococcus"
"g__Saccharimonas_HROM_Genome_3316",0.781327867022387,0.408737520798148,0.750004012052205,"g__Saccharimonas"
"g__Veillonella_HROM_Genome_2841",0.471662078453322,0.444059634981787,0.750004012052205,"g__Veillonella"
"s__Centipeda sp000315545",0.520400147325903,0.452625980276516,0.750004012052205,"g__Centipeda"
"s__Alloprevotella sp000318095",0.975708832299507,0.460482602060709,0.750004012052205,"g__Alloprevotella"
"s__Alloprevotella tannerae_B",0.562273200205504,0.460537923942211,0.750004012052205,"g__Alloprevotella"
"g__Streptococcus_HROM_Genome_2518",0.270126079447514,0.460537923942211,0.750004012052205,"g__Streptococcus"
"g__Veillonella_HROM_Genome_2829",-0.496640758603073,0.460537923942211,0.750004012052205,"g__Veillonella"
"g__Neisseria_HROM_Genome_4833",0.434803203284287,0.460537923942211,0.750004012052205,"g__Neisseria"
"g__Streptococcus_HROM_Genome_2107",-0.0684736107904605,0.467693024894984,0.753566073205352,"g__Streptococcus"
"s__Haemophilus_D pittmaniae",0.934707760880973,0.467693024894984,0.753566073205352,"g__Haemophilus_D"
"g__Lancefieldella_HROM_Genome_0761",0.245283230053954,0.0957985299809499,0.757994693478564,"g__Lancefieldella"
"s__Limosilactobacillus vaginalis",0.25857738057699,0.0957985299809499,0.757994693478564,"g__Limosilactobacillus"
"o__Christensenellales_HROM_Genome_1666",0.338939312478918,0.0957985299809499,0.757994693478564,"g__"
"s__CAG-238 sp000435615",0.437486594584486,0.254027372328986,0.757994693478564,"g__CAG-238"
"g__Caviibacter_HROM_Genome_2910",0.542932120221635,0.254027372328986,0.757994693478564,"g__Caviibacter"
"g__Lancefieldella_HROM_Genome_0437",0.373328221238794,0.323199244921602,0.757994693478564,"g__Lancefieldella"
"g__Campylobacter_A_HROM_Genome_1317",0.556411690446169,0.355896436187818,0.757994693478564,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2110",-0.662764105154761,0.392141210025234,0.757994693478564,"g__Streptococcus"
"g__Oribacterium_HROM_Genome_1866",-0.402387418650391,0.41792107112991,0.757994693478564,"g__Oribacterium"
"s__Streptococcus pseudopneumoniae_E",-0.670294584911029,0.450015034645105,0.757994693478564,"g__Streptococcus"
"g__Granulicatella_HROM_Genome_2606",-0.588532888576053,0.453603460700809,0.757994693478564,"g__Granulicatella"
"g__Streptococcus_HROM_Genome_2327",-0.527657274836981,0.453603460700809,0.757994693478564,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2118",-0.537521729349075,0.459657070532939,0.757994693478564,"g__Streptococcus"
"g__Gemella_HROM_Genome_2673",0.846221162075299,0.459657070532939,0.757994693478564,"g__Gemella"
"g__Gemella_HROM_Genome_2666",0.63966594572944,0.462185234490649,0.757994693478564,"g__Gemella"
"s__Lancefieldella parvula",-0.603487177741352,0.468093099459215,0.757994693478564,"g__Lancefieldella"
"g__Streptococcus_HROM_Genome_2486",-1.03339670787697,0.468093099459215,0.757994693478564,"g__Streptococcus"
"g__Centipeda_HROM_Genome_2723",0.985436938856334,0.472860867591995,0.757994693478564,"g__Centipeda"
"s__Streptococcus pseudopneumoniae_M",0.0146243748143111,0.475402548856226,0.757994693478564,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2545",0.352887496024683,0.475865734914719,0.757994693478564,"g__Streptococcus"
"s__Actinomyces graevenitzii",-0.601345786225779,0.475879339714294,0.757994693478564,"g__Actinomyces"
"s__Actinomyces oris_D",-0.235563592939473,0.475879339714294,0.757994693478564,"g__Actinomyces"
"s__Centipeda massiliensis",0.776235976850253,0.475879339714294,0.757994693478564,"g__Centipeda"
"g__Veillonella_HROM_Genome_2828",-0.301820642852605,0.475879339714294,0.757994693478564,"g__Veillonella"
"s__Rodentibacter sp901420285",0.210422275145347,0.475879339714294,0.757994693478564,"g__Rodentibacter"
"s__Pseudomonas_E simiae",-0.51511249008997,0.289002091365984,0.763416894995842,"g__Pseudomonas_E"
"g__Streptococcus_HROM_Genome_2439",0.530475506782445,0.410007363672499,0.763416894995842,"g__Streptococcus"
"g__Prevotella_HROM_Genome_1030",0.500832910739672,0.483518972870095,0.763416894995842,"g__Prevotella"
"g__Campylobacter_A_HROM_Genome_1613",0.210298032004592,0.108025489254385,0.770739289363931,"g__Campylobacter_A"
"g__Nanosyncoccus_HROM_Genome_2939",0.252088166548359,0.108025489254385,0.770739289363931,"g__Nanosyncoccus"
"g__Prevotella_HROM_Genome_1002",0.674941940342824,0.271070824430867,0.770739289363931,"g__Prevotella"
"g__Campylobacter_A_HROM_Genome_1259",0.434622120755724,0.271070824430867,0.770739289363931,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1273",0.346726351029635,0.271070824430867,0.770739289363931,"g__Campylobacter_A"
"g__Gemella_HROM_Genome_2674",-0.422610956694882,0.320607833800159,0.770739289363931,"g__Gemella"
"g__Campylobacter_A_HROM_Genome_1624",0.33581454699432,0.340467707905767,0.770739289363931,"g__Campylobacter_A"
"s__Fusobacterium hwasookii",0.343107317191322,0.357803408078538,0.770739289363931,"g__Fusobacterium"
"g__Lancefieldella_HROM_Genome_0541",-0.408736342030965,0.373026198477836,0.770739289363931,"g__Lancefieldella"
"g__Streptococcus_HROM_Genome_2283",0.394784810334068,0.373026198477836,0.770739289363931,"g__Streptococcus"
"g__Nanosynbacter_HROM_Genome_3697",-0.729902165343267,0.408965933275271,0.770739289363931,"g__Nanosynbacter"
"s__Nanosyncoccus nanoralicus",0.527090103461092,0.441234998418603,0.770739289363931,"g__Nanosyncoccus"
"s__Streptococcus mutans",-1.03637029104428,0.44733125621154,0.770739289363931,"g__Streptococcus"
"g__Prevotella_HROM_Genome_1009",-0.595520349756174,0.475556590710794,0.770739289363931,"g__Prevotella"
"s__SDRW01 sp007845485",0.861046194683081,0.489278307328845,0.770739289363931,"g__SDRW01"
"s__Porphyromonas sp003640335",0.824219780938492,0.490370967624831,0.770739289363931,"g__Porphyromonas"
"g__Granulicatella_HROM_Genome_2618",0.0995592680105565,0.491363164650161,0.770739289363931,"g__Granulicatella"
"s__Actinomyces gerencseriae",-0.383189308596216,0.49149680641138,0.770739289363931,"g__Actinomyces"
"g__Porphyromonas_HROM_Genome_1101",0.486787087241305,0.49149680641138,0.770739289363931,"g__Porphyromonas"
"s__Granulicatella adiacens",0.274775989104706,0.49149680641138,0.770739289363931,"g__Granulicatella"
"s__Haemophilus_A sputorum",0.720579683158461,0.49149680641138,0.770739289363931,"g__Haemophilus_A"
"g__Nanogingivalis_HROM_Genome_3850",-0.422950849170795,0.306570347435909,0.774809396122431,"g__Nanogingivalis"
"g__Lancefieldella_HROM_Genome_0557",0.481238913225038,0.426929803499246,0.774809396122431,"g__Lancefieldella"
"g__Oribacterium_HROM_Genome_1742",-0.518723823319823,0.426929803499246,0.774809396122431,"g__Oribacterium"
"s__F0422 sp003999875",1.32908740732656,0.480840222408947,0.774809396122431,"g__F0422"
"g__Campylobacter_A_HROM_Genome_1528",0.204859265923623,0.121456136322189,0.779746276028804,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1610",0.202620704298594,0.121456136322189,0.779746276028804,"g__Campylobacter_A"
"g__F0422_HROM_Genome_2768",0.212971590363506,0.121456136322189,0.779746276028804,"g__F0422"
"g__F0422_HROM_Genome_2796",0.196598671744481,0.121456136322189,0.779746276028804,"g__F0422"
"s__F0422 sp900544365",0.216278903233545,0.121456136322189,0.779746276028804,"g__F0422"
"o__Saccharimonadales_HROM_Genome_3869",0.243232521330218,0.121456136322189,0.779746276028804,"g__"
"g__Nanosynbacter_HROM_Genome_3562",0.320701555630597,0.28888168144538,0.779746276028804,"g__Nanosynbacter"
"g__Nanosynbacter_HROM_Genome_3754",0.273362553626139,0.28888168144538,0.779746276028804,"g__Nanosynbacter"
"g__Campylobacter_A_HROM_Genome_1304",-0.360070116142986,0.338520386183887,0.779746276028804,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2336",-0.693169117105715,0.403966189539505,0.779746276028804,"g__Streptococcus"
"s__Streptococcus oralis_B",-0.472808925822152,0.426212972102389,0.779746276028804,"g__Streptococcus"
"s__Kingella_B oralis_A",-0.536711071164053,0.443875986870035,0.779746276028804,"g__Kingella_B"
"g__Rothia_HROM_Genome_0195",-0.510192773757845,0.451336466825576,0.779746276028804,"g__Rothia"
"g__Streptococcus_HROM_Genome_2421",-0.43473126341755,0.451336466825576,0.779746276028804,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2432",-0.733897905596287,0.489001918795422,0.779746276028804,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2276",0.247337018679246,0.504479728914788,0.779746276028804,"g__Streptococcus"
"s__F0428 sp003043955",1.13737365186153,0.506281911864225,0.779746276028804,"g__F0428"
"g__Kingella_B_HROM_Genome_4872",0.545789200772602,0.50712328808806,0.779746276028804,"g__Kingella_B"
"s__Pauljensenia sp902373435",0.839632064076538,0.507254368743168,0.779746276028804,"g__Pauljensenia"
"s__Mogibacterium diversum",0.929252980994668,0.507332967443721,0.779746276028804,"g__Mogibacterium"
"s__Actinomyces oris_B",-0.379246645168075,0.507385345890161,0.779746276028804,"g__Actinomyces"
"s__Prevotella melaninogenica_A",-0.362573742214107,0.507385345890161,0.779746276028804,"g__Prevotella"
"o__Chitinophagales_HROM_Genome_1175",0.187313376944436,0.507385345890161,0.779746276028804,"g__"
"s__Capnocytophaga ochracea",0.26387865135668,0.507385345890161,0.779746276028804,"g__Capnocytophaga"
"g__Veillonella_HROM_Genome_2836",-0.397882668071989,0.507385345890161,0.779746276028804,"g__Veillonella"
"g__Rothia_HROM_Genome_0113",-0.55570512973447,0.324832071717014,0.784122359122359,"g__Rothia"
"g__Campylobacter_A_HROM_Genome_1564",0.497757171882987,0.324832071717014,0.784122359122359,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2295",-0.449202464491669,0.324832071717014,0.784122359122359,"g__Streptococcus"
"f__Peptoniphilaceae_HROM_Genome_1981",0.787222410286721,0.324832071717014,0.784122359122359,"g__"
"s__F0422 sp900766245",0.304237786825063,0.307464711675673,0.791694176379682,"g__F0422"
"g__Nanosynbacter_HROM_Genome_3749",0.256734700828082,0.307464711675673,0.791694176379682,"g__Nanosynbacter"
"s__Rothia sp902373285",-0.597927869651752,0.408785766472002,0.791694176379682,"g__Rothia"
"g__Saccharimonas_HROM_Genome_3295",-0.588155118647602,0.421936601092085,0.791694176379682,"g__Saccharimonas"
"g__Streptococcus_HROM_Genome_2275",-0.355890599664748,0.47516445134723,0.791694176379682,"g__Streptococcus"
"g__HOT-345_HROM_Genome_2919",0.67389192349308,0.491073378514782,0.791694176379682,"g__HOT-345"
"s__Streptococcus mitis_AD",-0.611503350805823,0.505546727154891,0.791694176379682,"g__Streptococcus"
"g__Fusobacterium_HROM_Genome_2898",-0.381636065842016,0.508241169524071,0.791694176379682,"g__Fusobacterium"
"s__Prevotella sp905373605",0.471922654469694,0.517605059379168,0.791694176379682,"g__Prevotella"
"g__Granulicatella_HROM_Genome_2616",-0.389568047169064,0.521995523113831,0.791694176379682,"g__Granulicatella"
"g__Granulicatella_HROM_Genome_2604",-0.31120768387846,0.522820854037532,0.791694176379682,"g__Granulicatella"
"s__Pauljensenia sp000411415",0.00201053190396776,0.523283243682664,0.791694176379682,"g__Pauljensenia"
"g__Pauljensenia_HROM_Genome_0259",0.389247676759354,0.523526745861331,0.791694176379682,"g__Pauljensenia"
"g__Actinomyces_HROM_Genome_0328",-0.384744019324283,0.523539551517082,0.791694176379682,"g__Actinomyces"
"g__Prevotella_HROM_Genome_0980",-0.539525582272183,0.523539551517082,0.791694176379682,"g__Prevotella"
"g__Prevotella_HROM_Genome_0985",0.320478860985165,0.523539551517082,0.791694176379682,"g__Prevotella"
"s__Stomatobaculum longum_A",-0.496287531295097,0.523539551517082,0.791694176379682,"g__Stomatobaculum"
"g__Streptococcus_HROM_Genome_2192",-0.420355796484802,0.343787438895945,0.795695230359477,"g__Streptococcus"
"g__Rothia_HROM_Genome_0029",-0.423971572279906,0.489695955987759,0.795695230359477,"g__Rothia"
"g__Streptococcus_HROM_Genome_2369",-0.397198715718505,0.499611854074441,0.795695230359477,"g__Streptococcus"
"s__Propionibacterium acidifaciens",0.444668772147574,0.507572181157238,0.795695230359477,"g__Propionibacterium"
"g__Pauljensenia_HROM_Genome_0239",-0.273527291639149,0.531587885789271,0.795695230359477,"g__Pauljensenia"
"g__Campylobacter_A_HROM_Genome_1582",0.232342135538084,0.326822365238361,0.802092690686855,"g__Campylobacter_A"
"g__Nanosynbacter_HROM_Genome_3565",0.440634174248565,0.326822365238361,0.802092690686855,"g__Nanosynbacter"
"g__Streptococcus_HROM_Genome_2178",0.35603822122229,0.363434604824943,0.802092690686855,"g__Streptococcus"
"g__Nanosynbacter_HROM_Genome_3471",-0.364389572854262,0.363434604824943,0.802092690686855,"g__Nanosynbacter"
"g__Nanosynbacter_HROM_Genome_3485",-0.447055300053173,0.363434604824943,0.802092690686855,"g__Nanosynbacter"
"g__Saccharimonas_HROM_Genome_3380",0.539507428211524,0.363434604824943,0.802092690686855,"g__Saccharimonas"
"g__Campylobacter_A_HROM_Genome_1621",0.321504738409609,0.412647659952769,0.802092690686855,"g__Campylobacter_A"
"s__Saccharimonas sp905371595",-0.612916468413601,0.427405690395591,0.802092690686855,"g__Saccharimonas"
"s__Campylobacter_A concisus_AC",-0.436200667595396,0.4403672558071,0.802092690686855,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2190",0.398724908731977,0.47902074281316,0.802092690686855,"g__Streptococcus"
"g__Campylobacter_A_HROM_Genome_1277",-0.443310900566217,0.480074071614035,0.802092690686855,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1542",0.418109518086935,0.480074071614035,0.802092690686855,"g__Campylobacter_A"
"g__Nanogingivalis_HROM_Genome_3857",0.353780962840794,0.480074071614035,0.802092690686855,"g__Nanogingivalis"
"g__Granulicatella_HROM_Genome_2621",0.143818487942609,0.492651647142959,0.802092690686855,"g__Granulicatella"
"g__Campylobacter_A_HROM_Genome_1608",0.412872779961501,0.495154693979306,0.802092690686855,"g__Campylobacter_A"
"g__Streptococcus_HROM_Genome_2109",-0.531472688552377,0.507227580728666,0.802092690686855,"g__Streptococcus"
"g__Oribacterium_HROM_Genome_1836",-0.413740298450806,0.516922490014475,0.802092690686855,"g__Oribacterium"
"s__Simonsiella muelleri",0.614324232065285,0.524699603904469,0.802092690686855,"g__Simonsiella"
"s__Leptotrichia sp002240055",-0.537957105087094,0.527347758201055,0.802092690686855,"g__Leptotrichia"
"g__Bulleidia_HROM_Genome_2047",-0.522731767685965,0.53633756281845,0.802092690686855,"g__Bulleidia"
"s__Peptostreptococcus sp900759325",0.945595002875779,0.539703449269835,0.802092690686855,"g__Peptostreptococcus"
"g__Streptococcus_HROM_Genome_2524",0.380581077685176,0.539828570818345,0.802092690686855,"g__Streptococcus"
"s__Streptococcus sp905372115",0.275172422684609,0.539941093625502,0.802092690686855,"g__Streptococcus"
"g__Veillonella_HROM_Genome_2834",-0.414488456680955,0.539941093625502,0.802092690686855,"g__Veillonella"
"s__Neisseria bacilliformis",-0.317628652949966,0.539941093625502,0.802092690686855,"g__Neisseria"
"s__Actinomyces massiliensis",0.357572288571171,0.539953591100609,0.802092690686855,"g__Actinomyces"
"s__Pauljensenia sp902373545",0.342577960127663,0.539953591100609,0.802092690686855,"g__Pauljensenia"
"s__Selenomonas sp905373085",0.414464013445395,0.539953591100609,0.802092690686855,"g__Selenomonas"
"g__JABCPE02_HROM_Genome_1204",0.273982680164798,0.544686656958439,0.802092690686855,"g__JABCPE02"
"s__Corynebacterium accolens",-0.2084608294622,0.229091541849701,0.815628911071731,"g__Corynebacterium"
"g__Lancefieldella_HROM_Genome_0839",0.282627467047909,0.229091541849701,0.815628911071731,"g__Lancefieldella"
"g__Campylobacter_A_HROM_Genome_1323",-0.157577730569275,0.229091541849701,0.815628911071731,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1614",0.296141229139291,0.229091541849701,0.815628911071731,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1633",-0.186933584595731,0.229091541849701,0.815628911071731,"g__Campylobacter_A"
"f__Carnobacteriaceae_HROM_Genome_2084",-0.150184249174098,0.229091541849701,0.815628911071731,"g__"
"g__Streptococcus_HROM_Genome_2337",-0.254246156194948,0.229091541849701,0.815628911071731,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2360",-0.193833334392446,0.229091541849701,0.815628911071731,"g__Streptococcus"
"s__Streptococcus oralis_BE",0.369243585164967,0.229091541849701,0.815628911071731,"g__Streptococcus"
"g__RGIG8124_HROM_Genome_1663",-0.205698352519633,0.229091541849701,0.815628911071731,"g__RGIG8124"
"g__F0422_HROM_Genome_2789",0.342830919910108,0.229091541849701,0.815628911071731,"g__F0422"
"s__Nanogingivalis sp900555945",-0.171685935424885,0.229091541849701,0.815628911071731,"g__Nanogingivalis"
"g__Nanosynbacter_HROM_Genome_3459",-0.22076439714785,0.229091541849701,0.815628911071731,"g__Nanosynbacter"
"g__Nanosynbacter_HROM_Genome_3499",-0.171090630778775,0.229091541849701,0.815628911071731,"g__Nanosynbacter"
"g__Nanosynbacter_HROM_Genome_3502",-0.160863159605235,0.229091541849701,0.815628911071731,"g__Nanosynbacter"
"g__Nanosynbacter_HROM_Genome_3560",-0.165143396201874,0.229091541849701,0.815628911071731,"g__Nanosynbacter"
"g__Nanosyncoccus_HROM_Genome_4767",0.318422524263739,0.229091541849701,0.815628911071731,"g__Nanosyncoccus"
"g__Saccharimonas_HROM_Genome_3412",-0.196246680772577,0.229091541849701,0.815628911071731,"g__Saccharimonas"
"g__Kingella_B_HROM_Genome_4819",-0.283673216870409,0.229091541849701,0.815628911071731,"g__Kingella_B"
"g__Saccharimonas_HROM_Genome_3623",0.206590668619441,0.34695466352799,0.815628911071731,"g__Saccharimonas"
"g__Campylobacter_A_HROM_Genome_1272",-0.513121905225528,0.459251204293028,0.815628911071731,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1258",0.348893147540238,0.516115444070157,0.815628911071731,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1302",-0.389612104790118,0.521166731255388,0.815628911071731,"g__Campylobacter_A"
"g__Oribacterium_HROM_Genome_1753",-0.476972151490381,0.525692875977397,0.815628911071731,"g__Oribacterium"
"s__Saccharimonas sp905372275",-0.915706348666886,0.548109206878342,0.815628911071731,"g__Saccharimonas"
"s__Pauljensenia meyeri",0.778418568511484,0.552124873162978,0.815628911071731,"g__Pauljensenia"
"g__Bulleidia_HROM_Genome_2048",-0.418018909167663,0.553919845504922,0.815628911071731,"g__Bulleidia"
"g__Streptococcus_HROM_Genome_2394",0.5390564861209,0.555595548553392,0.815628911071731,"g__Streptococcus"
"g__JABCPE02_HROM_Genome_1199",0.152026106782499,0.556572529872349,0.815628911071731,"g__JABCPE02"
"s__Alloprevotella sp015259235",0.735141261424531,0.556609042171949,0.815628911071731,"g__Alloprevotella"
"s__Arachnia sp013333945",0.623977874348989,0.556621210946073,0.815628911071731,"g__Arachnia"
"s__Haemophilus haemolyticus",0.45859620694815,0.556621210946073,0.815628911071731,"g__Haemophilus"
"s__Cutibacterium modestum",-0.313220026957397,0.383769639441447,0.819915529675804,"g__Cutibacterium"
"s__Campylobacter_A concisus_AD",-0.416137990830865,0.383769639441447,0.819915529675804,"g__Campylobacter_A"
"g__JABCPO02_HROM_Genome_1959",-0.373517927776347,0.383769639441447,0.819915529675804,"g__JABCPO02"
"g__Ottowia_HROM_Genome_4905",0.942700825918438,0.556654991900752,0.819915529675804,"g__Ottowia"
"s__Streptococcus sanguinis_H",0.295219370002319,0.565036048361479,0.819915529675804,"g__Streptococcus"
"g__Bacteroides_D_HROM_Genome_1065",0.406010714308848,0.249516940078861,0.826054416963508,"g__Bacteroides_D"
"g__Nanosynbacter_HROM_Genome_3454",0.225728253716923,0.249516940078861,0.826054416963508,"g__Nanosynbacter"
"g__Nanosyncoccus_HROM_Genome_4489",0.477386034605197,0.249516940078861,0.826054416963508,"g__Nanosyncoccus"
"g__Campylobacter_A_HROM_Genome_1349",-0.357414107834164,0.466092178314672,0.826054416963508,"g__Campylobacter_A"
"g__Nanosynbacter_HROM_Genome_3773",0.437696851967325,0.466092178314672,0.826054416963508,"g__Nanosynbacter"
"s__Metamycoplasma salivarium",0.38958838964565,0.489576933664839,0.826054416963508,"g__Metamycoplasma"
"g__Streptococcus_HROM_Genome_2298",0.369058369130354,0.499304306945791,0.826054416963508,"g__Streptococcus"
"g__Oribacterium_HROM_Genome_1774",-0.516679007144265,0.499304306945791,0.826054416963508,"g__Oribacterium"
"g__CAG-793_HROM_Genome_1957",0.365768312659448,0.515632502675957,0.826054416963508,"g__CAG-793"
"s__Streptococcus sp905221435",-0.51482926410188,0.534130443644025,0.826054416963508,"g__Streptococcus"
"g__Leptotrichia_HROM_Genome_2877",-0.460910244241029,0.547405122630802,0.826054416963508,"g__Leptotrichia"
"s__Streptococcus symci",0.497140770231137,0.554086186125703,0.826054416963508,"g__Streptococcus"
"s__Nanosynbacter sp900556355",0.604932404911811,0.568054547244534,0.826054416963508,"g__Nanosynbacter"
"s__Streptococcus mitis_BQ",0.61952001827167,0.569167606842244,0.826054416963508,"g__Streptococcus"
"s__Streptococcus sp001553685",-0.40363500931019,0.571572131144051,0.826054416963508,"g__Streptococcus"
"s__Pauljensenia sp900556405",0.298188886214608,0.572110336233865,0.826054416963508,"g__Pauljensenia"
"g__Streptococcus_HROM_Genome_2277",0.345832476018207,0.572539450169718,0.826054416963508,"g__Streptococcus"
"s__Streptococcus cristatus_C",-0.28243586778065,0.572872318741129,0.826054416963508,"g__Streptococcus"
"s__Pauljensenia sp001072465",0.0466032251462275,0.573417498371689,0.826054416963508,"g__Pauljensenia"
"s__Rothia aeria",0.379640904392404,0.573535741038704,0.826054416963508,"g__Rothia"
"g__Campylobacter_A_HROM_Genome_1264",-0.338776567507434,0.404786469407981,0.827849677473738,"g__Campylobacter_A"
"g__Campylobacter_A_HROM_Genome_1291",-0.291626111751679,0.404786469407981,0.827849677473738,"g__Campylobacter_A"
"g__Campylobacter_B_HROM_Genome_1397",-0.345522582401261,0.404786469407981,0.827849677473738,"g__Campylobacter_B"
"g__Campylobacter_B_HROM_Genome_1489",0.256607048961813,0.404786469407981,0.827849677473738,"g__Campylobacter_B"
"g__Nanosynbacter_HROM_Genome_3735",0.408992515774461,0.404786469407981,0.827849677473738,"g__Nanosynbacter"
"g__Nanosyncoccus_HROM_Genome_4649",0.361679951244593,0.404786469407981,0.827849677473738,"g__Nanosyncoccus"
"g__Saccharimonas_HROM_Genome_3632",-0.518875608483826,0.499277673251408,0.827849677473738,"g__Saccharimonas"
"g__Streptococcus_HROM_Genome_2357",-0.448399924817834,0.517415274670132,0.827849677473738,"g__Streptococcus"
"s__Streptococcus mitis_AX",0.451452216392846,0.531781517861564,0.827849677473738,"g__Streptococcus"
"s__Tractidigestivibacter sp900605015",0.382876404160715,0.271181979845578,0.836517580779876,"g__Tractidigestivibacter"
"g__Campylobacter_A_HROM_Genome_1539",0.213018454891815,0.271181979845578,0.836517580779876,"g__Campylobacter_A"
"s__Lactobacillus iners",0.211877399276121,0.271181979845578,0.836517580779876,"g__Lactobacillus"
"g__UBA5232_HROM_Genome_2912",0.245246210633772,0.271181979845578,0.836517580779876,"g__UBA5232"
"g__Nanosynbacter_HROM_Genome_3427",0.210649805256691,0.271181979845578,0.836517580779876,"g__Nanosynbacter"
"g__Campylobacter_B_HROM_Genome_1371",0.234442139021047,0.472185452925591,0.836517580779876,"g__Campylobacter_B"
"g__Streptococcus_HROM_Genome_2342",0.464498838004664,0.498345780166593,0.836517580779876,"g__Streptococcus"
"g__Saccharimonas_HROM_Genome_3314",-0.429295078276233,0.547117203516168,0.836517580779876,"g__Saccharimonas"
"g__Campylobacter_A_HROM_Genome_1307",-0.296067480207657,0.557238541185431,0.836517580779876,"g__Campylobacter_A"
"s__Streptococcus sp000235485",-0.430690533226732,0.557238541185431,0.836517580779876,"g__Streptococcus"
"g__Gemella_HROM_Genome_2688",0.373695058136984,0.561519163681252,0.836517580779876,"g__Gemella"
"s__Olsenella_F profusa_A",0.434145825012593,0.565350209206738,0.836517580779876,"g__Olsenella_F"
"g__JABCPE02_HROM_Genome_1189",0.372966121024443,0.581015218060353,0.836517580779876,"g__JABCPE02"
"s__Streptococcus mitis_AP",1.07544266537017,0.581015218060353,0.836517580779876,"g__Streptococcus"
"g__Granulicatella_HROM_Genome_2623",0.298664095509189,0.590047361272325,0.836517580779876,"g__Granulicatella"
"g__Centipeda_HROM_Genome_2732",0.291502152585331,0.590288742032241,0.836517580779876,"g__Centipeda"
"s__Streptococcus parasanguinis_B",-0.558789808425923,0.590460897105788,0.836517580779876,"g__Streptococcus"
"s__Pauljensenia sp001838165",0.464325658136675,0.590575547153786,0.836517580779876,"g__Pauljensenia"
"g__Porphyromonas_HROM_Genome_1104",0.612256727330336,0.590575547153786,0.836517580779876,"g__Porphyromonas"
"s__Prevotella sp000257925",-0.48975664518413,0.590690101356298,0.836517580779876,"g__Prevotella"
"s__Prevotella sp000599605",-0.41439532155741,0.590690101356298,0.836517580779876,"g__Prevotella"
"g__Aggregatibacter_HROM_Genome_4966",0.370794826137717,0.590690101356298,0.836517580779876,"g__Aggregatibacter"
"s__Haemophilus_D parainfluenzae_J",-0.134850496183679,0.590690101356298,0.836517580779876,"g__Haemophilus_D"
"g__Nanosynbacter_HROM_Genome_3442",-0.328355001051569,0.426476831237645,0.840994923443903,"g__Nanosynbacter"
"s__Saccharimonas sp015257665",0.315014711251143,0.426476831237645,0.840994923443903,"g__Saccharimonas"
"g__Gemella_HROM_Genome_2693",0.423881032436345,0.577798615081172,0.840994923443903,"g__Gemella"
"g__Granulicatella_HROM_Genome_2588",-0.491978721349084,0.591473012193538,0.840994923443903,"g__Granulicatella"
"s__Streptococcus sanguinis_A",0.314522679211672,0.599343635615684,0.840994923443903,"g__Streptococcus"
"g__Campylobacter_A_HROM_Genome_1544",0.163835506164217,0.294101797671137,0.848039780732088,"g__Campylobacter_A"
"g__MWCO01_HROM_Genome_2911",0.23943265281066,0.294101797671137,0.848039780732088,"g__MWCO01"
"g__Nanosynbacter_HROM_Genome_3481",0.161062651437711,0.294101797671137,0.848039780732088,"g__Nanosynbacter"
"g__Lancefieldella_HROM_Genome_0811",-0.34168611386984,0.411961213890786,0.848039780732088,"g__Lancefieldella"
"g__Campylobacter_A_HROM_Genome_1639",0.169243773925064,0.411961213890786,0.848039780732088,"g__Campylobacter_A"
"s__Streptococcus mitis_AY",-0.328161565808542,0.411961213890786,0.848039780732088,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2274",0.348016801787314,0.45906181298041,0.848039780732088,"g__Streptococcus"
"g__Campylobacter_A_HROM_Genome_1546",-0.502867327730135,0.493035257085978,0.848039780732088,"g__Campylobacter_A"
"g__Mycoplasmopsis_HROM_Genome_2648",0.305218470442536,0.506648590631399,0.848039780732088,"g__Mycoplasmopsis"
"g__Granulicatella_HROM_Genome_2582",-0.396870564031645,0.538202914770024,0.848039780732088,"g__Granulicatella"
"g__Streptococcus_HROM_Genome_2397",-0.457829931352927,0.553645391599848,0.848039780732088,"g__Streptococcus"
"g__Streptococcus_HROM_Genome_2345",0.456278924736364,0.57571940711869,0.848039780732088,"g__Streptococcus"
