"feature","rho","p","padj","Genus","Phylum"
"g__Veillonella_HROM_Genome_2826",-0.0679802364085008,0.499376548302545,0.649620896760098,"g__Veillonella","p__Firmicutes_C"
"s__Campylobacter_A concisus_AC",0.067955920845089,0.499530368959037,0.649620896760098,"g__Campylobacter_A","p__Campylobacterota"
"g__Campylobacter_A_HROM_Genome_1264",-0.0677796330103535,0.500646309216535,0.65046155240395,"g__Campylobacter_A","p__Campylobacterota"
"g__Catonella_HROM_Genome_1679",-0.0677492385560888,0.500838844166502,0.65046155240395,"g__Catonella","p__Firmicutes_A"
"s__Bulleidia moorei",-0.0676276607390299,0.501609370255093,0.650652243304235,"g__Bulleidia","p__Firmicutes"
"s__Prevotella sp015256945",0.0676215818481769,0.501647912776548,0.650652243304235,"g__Prevotella","p__Bacteroidota"
"s__Centipeda sp015265235",-0.0675182407036768,0.502303371794891,0.651072642201162,"g__Centipeda","p__Firmicutes_C"
"g__RUG343_HROM_Genome_2654",0.067269006178706,0.503886018093342,0.652693490806471,"g__RUG343","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2295",-0.0669772194177646,0.505742159938175,0.654666234702578,"g__Streptococcus","p__Firmicutes"
"s__Centipeda flueggei",-0.0666793537659702,0.507640620534381,0.656691125312744,"g__Centipeda","p__Firmicutes_C"
"g__Streptococcus_HROM_Genome_2112",-0.0665577759489113,0.508416559757953,0.65726219731867,"g__Streptococcus","p__Firmicutes"
"g__Prevotella_HROM_Genome_0989",-0.0663206992056464,0.509931400922143,0.658354272544028,"g__Prevotella","p__Bacteroidota"
"g__Granulicatella_HROM_Genome_2598",0.0663206992056464,0.509931400922143,0.658354272544028,"g__Granulicatella","p__Firmicutes"
"s__Streptococcus cristatus_D",0.0661991213885875,0.51070914368634,0.658543249376608,"g__Streptococcus","p__Firmicutes"
"g__Rothia_HROM_Genome_0069",-0.0661930424977345,0.510748046844759,0.658543249376608,"g__Rothia","p__Actinobacteriota"
"g__Campylobacter_B_HROM_Genome_1369",0.0658951768459401,0.512656168299188,0.66009491553167,"g__Campylobacter_B","p__Campylobacterota"
"g__Streptococcus_HROM_Genome_2527",0.0658708612825283,0.51281209468569,0.66009491553167,"g__Streptococcus","p__Firmicutes"
"s__Fusobacterium polymorphum",-0.0657796779197341,0.513397035305725,0.66009491553167,"g__Fusobacterium","p__Fusobacteriota"
"s__Granulicatella sp900551535",-0.0657492834654694,0.513592091504256,0.66009491553167,"g__Granulicatella","p__Firmicutes"
"g__Nanosynbacter_HROM_Genome_3773",0.0657432045746165,0.513631107301742,0.66009491553167,"g__Nanosynbacter","p__Patescibacteria"
"g__RGIG8124_HROM_Genome_1663",-0.0654392600319691,0.515583832264605,0.662171392418268,"g__RGIG8124","p__Firmicutes_A"
"s__Campylobacter_A sp014253065",0.0652021832887042,0.517109587410483,0.663697151705813,"g__Campylobacter_A","p__Campylobacterota"
"s__Comamonas tsuruhatensis",-0.0650623687990864,0.51801046986328,0.664086484585163,"g__Comamonas","p__Proteobacteria"
"s__Treponema sp905372265",0.0650502110173806,0.518088845225982,0.664086484585163,"g__Treponema","p__Spirochaetota"
"g__Campylobacter_A_HROM_Genome_1630",-0.0648921598552039,0.519108274178678,0.66495942552875,"g__Campylobacter_A","p__Campylobacterota"
"s__Prevotella oralis",-0.0645699786399978,0.521189494985568,0.666957254941591,"g__Prevotella","p__Bacteroidota"
"g__Filifactor_HROM_Genome_1935",0.064545663076586,0.521346739740602,0.666957254941591,"g__Filifactor","p__Firmicutes_A"
"g__Granulicatella_HROM_Genome_2626",-0.0642842707699093,0.523038638050393,0.668686352484725,"g__Granulicatella","p__Firmicutes"
"s__Treponema vincentii",0.0642234818613798,0.523432500221141,0.668754787343656,"g__Treponema","p__Spirochaetota"
"s__Streptococcus sp003428885",0.0639013006461737,0.525522468574602,0.670988726932485,"g__Streptococcus","p__Firmicutes"
"s__Peptoanaerobacter margaretiae",-0.0637979595016736,0.526193724986536,0.671074564571544,"g__Peptoanaerobacter","p__Firmicutes_A"
"s__Streptococcus chosunense",-0.0637858017199677,0.526272724684351,0.671074564571544,"g__Streptococcus","p__Firmicutes"
"g__Prevotella_HROM_Genome_1028",0.0635122516315851,0.528051794113367,0.672823143323772,"g__Prevotella","p__Bacteroidota"
"s__Prevotella intermedia",0.0634696993956145,0.528328809235919,0.672823143323772,"g__Prevotella","p__Bacteroidota"
"g__Bulleidia_HROM_Genome_2051",0.0630441770359082,0.531102963568599,0.675917955577913,"g__Bulleidia","p__Firmicutes"
"g__Parvimonas_HROM_Genome_1968",-0.0628071002926433,0.532651713764227,0.676779263579781,"g__Parvimonas","p__Firmicutes_A"
"s__Capnocytophaga sp000192225",-0.0628010214017903,0.532691454882032,0.676779263579781,"g__Capnocytophaga","p__Bacteroidota"
"g__Kingella_B_HROM_Genome_4881",0.0627523902749668,0.533009437006936,0.676779263579781,"g__Kingella_B","p__Proteobacteria"
"s__Mogibacterium pumilum",-0.0626672858030255,0.533566133122823,0.676779263579781,"g__Mogibacterium","p__Firmicutes_A"
"s__Streptococcus mitis_J",0.0625700235493784,0.534202711368748,0.676779263579781,"g__Streptococcus","p__Firmicutes"
"g__Kingella_B_HROM_Genome_4870",0.0625700235493784,0.534202711368748,0.676779263579781,"g__Kingella_B","p__Proteobacteria"
"g__CAJPQU01_HROM_Genome_2707",0.0625457079859666,0.534361914908524,0.676779263579781,"g__CAJPQU01","p__Firmicutes_C"
"g__JABZIP01_HROM_Genome_1928",0.062503155749996,0.534640577838652,0.676779263579781,"g__JABZIP01","p__Firmicutes_A"
"g__Pseudoleptotrichia_HROM_Genome_2884",-0.0624666824048783,0.534879489231247,0.676779263579781,"g__Pseudoleptotrichia","p__Fusobacteriota"
"g__Nanosynbacter_HROM_Genome_3426",0.0623147101335546,0.535875523767346,0.677603220207744,"g__Nanosynbacter","p__Patescibacteria"
"g__Streptococcus_HROM_Genome_2287",-0.062156658971378,0.536912374484986,0.677980869373084,"g__Streptococcus","p__Firmicutes"
"g__RUG100_HROM_Genome_1909",0.0621262645171133,0.537111882670171,0.677980869373084,"g__RUG100","p__Firmicutes_A"
"g__Streptococcus_HROM_Genome_2545",-0.0620897911719956,0.537351340919267,0.677980869373084,"g__Streptococcus","p__Firmicutes"
"g__Butyrivibrio_HROM_Genome_1674",-0.0620107655909073,0.537870348269828,0.677980869373084,"g__Butyrivibrio","p__Firmicutes_A"
"g__Campylobacter_A_HROM_Genome_1627",-0.0619499766823778,0.538269753269033,0.677980869373084,"g__Campylobacter_A","p__Campylobacterota"
"g__Streptococcus_HROM_Genome_2446",0.061931740009819,0.538389603337988,0.677980869373084,"g__Streptococcus","p__Firmicutes"
"g__Rothia_HROM_Genome_0195",0.0619013455555543,0.538589382743707,0.677980869373084,"g__Rothia","p__Actinobacteriota"
"g__Streptococcus_HROM_Genome_2223",-0.0616825054848482,0.540028874306872,0.679357706794497,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2384",-0.0614150342873185,0.541790823548198,0.680702665135685,"g__Streptococcus","p__Firmicutes"
"s__Treponema medium",0.0614150342873185,0.541790823548199,0.680702665135685,"g__Treponema","p__Spirochaetota"
"s__Acidovorax_A wautersii",0.0609712752550534,0.544720274957259,0.683945904339306,"g__Acidovorax_A","p__Proteobacteria"
"s__Centipeda felix",-0.0608496974379945,0.545524214436758,0.684517931908193,"g__Centipeda","p__Firmicutes_C"
"g__CAJPQU01_HROM_Genome_2709",0.0604971217685236,0.547858911968332,0.687008782398068,"g__CAJPQU01","p__Firmicutes_C"
"g__Mogibacterium_HROM_Genome_1917",0.0601627827716116,0.550077332770706,0.68935073909084,"g__Mogibacterium","p__Firmicutes_A"
"g__Nanosynbacter_HROM_Genome_3555",-0.0600776782996703,0.550642716638297,0.689619463476261,"g__Nanosynbacter","p__Patescibacteria"
"g__F0422_HROM_Genome_2796",0.0592935013796402,0.555865537708224,0.695717058341822,"g__F0422","p__Firmicutes_C"
"g__Rothia_HROM_Genome_0029",0.0590077935095517,0.557774325563404,0.697421150615478,"g__Rothia","p__Actinobacteriota"
"f__Anaerovoracaceae_HROM_Genome_1923",0.0589834779461399,0.557936920492383,0.697421150615478,"g__","p__Firmicutes_A"
"s__Neisseria bacilliformis",-0.0588497423473751,0.558831598207146,0.698095416705049,"g__Neisseria","p__Proteobacteria"
"g__Streptococcus_HROM_Genome_2518",-0.0583512732974335,0.562172338196998,0.701822518778336,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2123",-0.0581567487901392,0.563478613808923,0.702917098805273,"g__Streptococcus","p__Firmicutes"
"g__Nanosyncoccus_HROM_Genome_4507",0.0581141965541686,0.563764553545604,0.702917098805273,"g__Nanosyncoccus","p__Patescibacteria"
"s__Treponema_D paredis",0.0579926187371097,0.564581903367792,0.703400401144234,"g__Treponema_D","p__Spirochaetota"
"g__JABCPE02_HROM_Genome_1186",0.057950066501139,0.564868108399797,0.703400401144234,"g__JABCPE02","p__Bacteroidota"
"g__Streptococcus_HROM_Genome_2247",-0.0576704375219035,0.566750591752801,0.704902146942279,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2228",0.0576643586310506,0.566791548177507,0.704902146942279,"g__Streptococcus","p__Firmicutes"
"s__Fusobacterium pseudoperiodonticum",-0.0572996251798738,0.569251487030912,0.706733859705937,"g__Fusobacterium","p__Fusobacteriota"
"s__Streptococcus oralis_BO",-0.057275309616462,0.569415661270757,0.706733859705937,"g__Streptococcus","p__Firmicutes"
"s__Actinomyces sp000220835",-0.0572570729439031,0.569538806554407,0.706733859705937,"g__Actinomyces","p__Actinobacteriota"
"g__Streptococcus_HROM_Genome_2113",-0.0572327573804913,0.569703019732419,0.706733859705937,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2267",0.0570686273274618,0.57081204011076,0.707662876225642,"g__Streptococcus","p__Firmicutes"
"s__Saccharimonas sp015257605",-0.0566127105134908,0.573897952608196,0.711040023250381,"g__Saccharimonas","p__Patescibacteria"
"g__Porphyromonas_HROM_Genome_1105",-0.0564364226787554,0.575093255012365,0.711708473950824,"g__Porphyromonas","p__Bacteroidota"
"g__Granulicatella_HROM_Genome_2609",-0.056357397097667,0.575629456210329,0.711708473950824,"g__Granulicatella","p__Firmicutes"
"s__Streptococcus mitis_BT",-0.0563148448616964,0.575918276219935,0.711708473950824,"g__Streptococcus","p__Firmicutes"
"g__RUG14305_HROM_Genome_1881",-0.0562722926257258,0.576207163585251,0.711708473950824,"g__RUG14305","p__Firmicutes_A"
"g__CAJPPJ01_HROM_Genome_2656",-0.0562662137348729,0.576248438705222,0.711708473950824,"g__CAJPPJ01","p__Firmicutes"
"g__Treponema_HROM_Genome_5052",0.0560352158824609,0.577817910285058,0.713198614139535,"g__Treponema","p__Spirochaetota"
"g__Streptococcus_HROM_Genome_2483",0.055676561322137,0.58025863909622,0.71566992872921,"g__Streptococcus","p__Firmicutes"
"g__Campylobacter_A_HROM_Genome_1611",0.0556340090861664,0.580548532516215,0.71566992872921,"g__Campylobacter_A","p__Campylobacterota"
"g__CAJPSE01_HROM_Genome_5103",-0.055567141286784,0.581004214235118,0.715782621299064,"g__CAJPSE01","p__Synergistota"
"g__Capnocytophaga_HROM_Genome_1212",0.0551963289447543,0.583534163091784,0.718449016588568,"g__Capnocytophaga","p__Bacteroidota"
"s__Granulicatella sp905371865",0.0550443566734306,0.584572485725724,0.719276727896711,"g__Granulicatella","p__Firmicutes"
"s__Parvimonas sp015257355",0.0548437532752834,0.585944365847789,0.720513566264647,"g__Parvimonas","p__Firmicutes_A"
"g__Streptococcus_HROM_Genome_2292",-0.0547039387856656,0.58690139381414,0.721239048683418,"g__Streptococcus","p__Firmicutes"
"g__Centipeda_HROM_Genome_2751",-0.0543635208979006,0.589234525181171,0.723653651238126,"g__Centipeda","p__Firmicutes_C"
"s__Staphylococcus epidermidis",-0.0541568386089004,0.590653121702551,0.724942775856035,"g__Staphylococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2469",0.0541021285912239,0.591028891436281,0.724951168334764,"g__Streptococcus","p__Firmicutes"
"g__Nanosyncoccus_HROM_Genome_2939",-0.0540474185735474,0.591404769390706,0.724959683002332,"g__Nanosyncoccus","p__Patescibacteria"
"s__Bulleidia sp015256455",-0.0539440774290473,0.592115056071879,0.72502824706919,"g__Bulleidia","p__Firmicutes"
"s__Treponema_D socranskii",0.0539319196473414,0.592198644552697,0.72502824706919,"g__Treponema_D","p__Spirochaetota"
"g__Neisseria_HROM_Genome_4833",0.0538224996119884,0.592951180719667,0.7254975529976,"g__Neisseria","p__Proteobacteria"
"s__Prevotella sp003043925",0.0535915017595764,0.594541283663,0.726351380718267,"g__Prevotella","p__Bacteroidota"
"s__Parvimonas micra",-0.0535793439778705,0.5946250264208,0.726351380718267,"g__Parvimonas","p__Firmicutes_A"
"g__Campylobacter_A_HROM_Genome_1608",0.053524633960194,0.595001934489965,0.726351380718267,"g__Campylobacter_A","p__Campylobacterota"
"s__Klebsiella pneumoniae",-0.0535063972876351,0.595127594379853,0.726351380718267,"g__Klebsiella","p__Proteobacteria"
"s__Bacteroides_D sp905373625",-0.0534456083791057,0.595546546813066,0.726411523580183,"g__Bacteroides_D","p__Bacteroidota"
"g__Streptococcus_HROM_Genome_2405",0.0530322438011053,0.598398929749014,0.729437901337973,"g__Streptococcus","p__Firmicutes"
"g__Nanogingivalis_HROM_Genome_3862",-0.052618879223105,0.601257401580477,0.732467944268839,"g__Nanogingivalis","p__Patescibacteria"
"s__Olsenella_F profusa_A",0.0521204101731633,0.604712431060718,0.736220524804405,"g__Olsenella_F","p__Actinobacteriota"
"g__Campylobacter_B_HROM_Genome_1368",0.0519198067750161,0.606105340148745,0.737459438632993,"g__Campylobacter_B","p__Campylobacterota"
"g__Propionivibrio_HROM_Genome_4887",-0.0516097833415158,0.608260793210336,0.73962404619945,"g__Propionivibrio","p__Proteobacteria"
"g__Campylobacter_A_HROM_Genome_1258",0.0514942844153098,0.609064664190971,0.740143515853592,"g__Campylobacter_A","p__Campylobacterota"
"s__Streptococcus rubneri",-0.0512328921086331,0.610885667433247,0.741547196325461,"g__Streptococcus","p__Firmicutes"
"s__Streptococcus sp000187445",-0.0511964187635155,0.611139949797218,0.741547196325461,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2428",-0.0511660243092507,0.611351887046945,0.741547196325461,"g__Streptococcus","p__Firmicutes"
"s__Prevotella salivae",-0.0507040286044268,0.614577271784558,0.7445402830189,"g__Prevotella","p__Bacteroidota"
"g__Nanogingivalis_HROM_Genome_3834",-0.0507040286044268,0.614577271784558,0.7445402830189,"g__Nanogingivalis","p__Patescibacteria"
"g__Streptococcus_HROM_Genome_2278",-0.0506250030233385,0.615129720485915,0.744750400957993,"g__Streptococcus","p__Firmicutes"
"g__Campylobacter_A_HROM_Genome_1638",-0.0505581352239561,0.615597345001878,0.744857624956091,"g__Campylobacter_A","p__Campylobacterota"
"s__Streptococcus shenyangsis",-0.0504000840617795,0.6167032502853,0.745590883151271,"g__Streptococcus","p__Firmicutes"
"g__Campylobacter_A_HROM_Genome_1625",0.0503271373715441,0.617213957286136,0.745590883151271,"g__Campylobacter_A","p__Campylobacterota"
"g__Cardiobacterium_HROM_Genome_4911",-0.0503089006989853,0.617341662537973,0.745590883151271,"g__Cardiobacterium","p__Proteobacteria"
"s__Streptococcus infantis_J",-0.0501569284276616,0.61840631578673,0.74641794258042,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2443",-0.0500475083923086,0.619173355064525,0.74688498631172,"g__Streptococcus","p__Firmicutes"
"g__Catonella_HROM_Genome_1690",-0.0497921949764848,0.620964701111181,0.748384411442649,"g__Catonella","p__Firmicutes_A"
"g__Pauljensenia_HROM_Genome_0277",-0.0497618005222201,0.62117810435774,0.748384411442649,"g__Pauljensenia","p__Actinobacteriota"
"s__Veillonella denticariosi",-0.0494760926521316,0.623185627142288,0.749527381235138,"g__Veillonella","p__Firmicutes_C"
"s__Lancefieldella sp000564995",-0.0494639348704257,0.62327111498128,0.749527381235138,"g__Lancefieldella","p__Actinobacteriota"
"s__Capnocytophaga leadbetteri",0.0494639348704257,0.62327111498128,0.749527381235138,"g__Capnocytophaga","p__Bacteroidota"
"s__Treponema sp018336815",0.0492754892539844,0.624596815168262,0.750662227404058,"g__Treponema","p__Spirochaetota"
"s__Streptococcus sp000220065",-0.0491235169826607,0.625666800676914,0.751488547267809,"g__Streptococcus","p__Firmicutes"
"g__Nanosynbacter_HROM_Genome_3543",-0.0490566491832783,0.626137840557738,0.751503399763304,"g__Nanosynbacter","p__Patescibacteria"
"s__Saccharimonas sp013333845",-0.0489533080387782,0.626866106790187,0.751503399763304,"g__Saccharimonas","p__Patescibacteria"
"s__Neisseria elongata",0.0489107558028076,0.627166085301636,0.751503399763304,"g__Neisseria","p__Proteobacteria"
"g__Eikenella_HROM_Genome_4842",-0.0489046769119546,0.627208944331714,0.751503399763304,"g__Eikenella","p__Proteobacteria"
"s__Porphyromonas sp905372525",-0.0487709413131898,0.628152156223487,0.752174885423005,"g__Porphyromonas","p__Bacteroidota"
"g__Streptococcus_HROM_Genome_2436",-0.0485095490065131,0.629997433268777,0.753671627232402,"g__Streptococcus","p__Firmicutes"
"s__Campylobacter_A concisus_Z",-0.0484852334431013,0.630169202820782,0.753671627232402,"g__Campylobacter_A","p__Campylobacterota"
"o__Saccharimonadales_HROM_Genome_3872",0.0483271822809247,0.631286184524287,0.754548267998919,"g__","p__Patescibacteria"
"g__Streptococcus_HROM_Genome_2434",-0.0482420778089835,0.631887980057534,0.754808438184228,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2407",0.0481204999919245,0.632748104673445,0.755376686320364,"g__Streptococcus","p__Firmicutes"
"s__Gemella sp900766305",0.0477800821041595,0.635159054028709,0.757386048494571,"g__Gemella","p__Firmicutes"
"g__Cardiobacterium_HROM_Genome_4914",0.0477740032133066,0.635202141434632,0.757386048494571,"g__Cardiobacterium","p__Proteobacteria"
"g__F0422_HROM_Genome_2791",0.047609873160277,0.636365960860237,0.758313591928664,"g__F0422","p__Firmicutes_C"
"g__F0422_HROM_Genome_2788",0.047500453124924,0.637142332008264,0.758421706674006,"g__F0422","p__Firmicutes_C"
"s__Dialister micraerophilus",-0.0474882953432181,0.637228619704216,0.758421706674006,"g__Dialister","p__Firmicutes_C"
"s__Streptococcus mitis_BQ",-0.0473180863993356,0.63843715556572,0.759400127534286,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2281",0.0471114041103354,0.639905935789488,0.760686729477522,"g__Streptococcus","p__Firmicutes"
"g__Gemella_HROM_Genome_2693",0.046594698387835,0.643583961440076,0.76459642335535,"g__Gemella","p__Firmicutes"
"g__Lancefieldella_HROM_Genome_0761",0.0465217516975996,0.644103908097991,0.764751770037796,"g__Lancefieldella","p__Actinobacteriota"
"s__Pauljensenia bouchesdurhonensis",-0.0461995704823934,0.646402388371264,0.76701732678112,"g__Pauljensenia","p__Actinobacteriota"
"g__Streptococcus_HROM_Genome_2492",0.0453302890904221,0.652620499579524,0.773928353454293,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2435",0.0451843957099514,0.653666447121791,0.774701187330712,"g__Streptococcus","p__Firmicutes"
"g__Lancefieldella_HROM_Genome_0605",-0.0449108456215688,0.655629404321805,0.77655924020033,"g__Lancefieldella","p__Actinobacteriota"
"g__F0422_HROM_Genome_2768",0.0442907987545682,0.660087438875893,0.781101071302506,"g__F0422","p__Firmicutes_C"
"s__F0422 sp900766245",-0.0442178520643329,0.660612699474819,0.781101071302506,"g__F0422","p__Firmicutes_C"
"g__Nanosynbacter_HROM_Genome_3544",-0.0442117731734799,0.660656478628379,0.781101071302506,"g__Nanosynbacter","p__Patescibacteria"
"s__Treponema sp000775995",0.0439625386485091,0.662452407054083,0.782753445496857,"g__Treponema","p__Spirochaetota"
"g__Campylobacter_A_HROM_Genome_1617",0.0438409608314502,0.663329164610061,0.783158457178865,"g__Campylobacter_A","p__Campylobacterota"
"s__Limosilactobacillus mucosae",-0.0438044874863325,0.663592280510336,0.783158457178865,"g__Limosilactobacillus","p__Firmicutes"
"g__Nanogingivalis_HROM_Genome_3825",0.0436464363241559,0.664732921195301,0.784033727580292,"g__Nanogingivalis","p__Patescibacteria"
"g__Oribacterium_HROM_Genome_1863",0.0435491740705088,0.665435234287608,0.784391262972495,"g__Oribacterium","p__Firmicutes_A"
"g__Streptococcus_HROM_Genome_2491",-0.0432513084187144,0.667587864655158,0.785825429965358,"g__Streptococcus","p__Firmicutes"
"g__Lautropia_HROM_Genome_4895",-0.0432209139644497,0.667807672702801,0.785825429965358,"g__Lautropia","p__Proteobacteria"
"s__Neisseria meningitidis",0.0432148350735967,0.667851637680482,0.785825429965358,"g__Neisseria","p__Proteobacteria"
"g__Lachnoanaerobaculum_HROM_Genome_1725",0.0430993361473907,0.668687185367039,0.786337713492658,"g__Lachnoanaerobaculum","p__Firmicutes_A"
"s__Neisseria sicca_A",0.0430263894571554,0.669215108061652,0.78648785128059,"g__Neisseria","p__Proteobacteria"
"g__RGIG8124_HROM_Genome_1664",0.0428683382949788,0.670359492748201,0.787361866856076,"g__RGIG8124","p__Firmicutes_A"
"s__Streptococcus mitis",-0.0427163660236551,0.671460573476545,0.788184006500245,"g__Streptococcus","p__Firmicutes"
"s__Streptococcus mitis_BD",0.0425704726431844,0.672518264699083,0.788793661778007,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2454",-0.0425339992980667,0.67278278734857,0.788793661778007,"g__Streptococcus","p__Firmicutes"
"g__Johnsonella_HROM_Genome_1704",-0.0422786858822429,0.674635560974958,0.790494261965291,"g__Johnsonella","p__Firmicutes_A"
"s__Streptococcus parasanguinis_H",-0.0421206347200663,0.675783491120304,0.791367437456136,"g__Streptococcus","p__Firmicutes"
"s__Campylobacter_A rectus",0.0420112146847133,0.676578647280289,0.791407063652356,"g__Campylobacter_A","p__Campylobacterota"
"g__HOT-345_HROM_Genome_2924",0.0420051357938604,0.676622833046289,0.791407063652356,"g__HOT-345","p__Patescibacteria"
"g__Porphyromonas_HROM_Genome_1104",0.0416647179060954,0.67909898186556,0.793830755125416,"g__Porphyromonas","p__Bacteroidota"
"g__Treponema_HROM_Genome_5053",-0.0415978501067129,0.679585770251014,0.793927490215958,"g__Treponema","p__Spirochaetota"
"g__Treponema_HROM_Genome_5043",-0.0412817477823597,0.681888730043385,0.796144595683453,"g__Treponema","p__Spirochaetota"
"g__Centipeda_HROM_Genome_2750",-0.0412027222012714,0.682464927264761,0.79632262932758,"g__Centipeda","p__Firmicutes_C"
"s__Streptococcus sanguinis_G",-0.0411176177293302,0.683085651241366,0.79632262932758,"g__Streptococcus","p__Firmicutes"
"s__Prevotella buccae",0.0410385921482419,0.683662226806935,0.79632262932758,"g__Prevotella","p__Bacteroidota"
"g__Tannerella_HROM_Genome_1111",0.0410385921482419,0.683662226806935,0.79632262932758,"g__Tannerella","p__Bacteroidota"
"g__Gemella_HROM_Genome_2671",0.0408136731866828,0.685304243168914,0.797762344684191,"g__Gemella","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2255",-0.0405887542251238,0.686947724736337,0.799202059861991,"g__Streptococcus","p__Firmicutes"
"s__Eikenella corrodens_B",0.0403516774818589,0.688681621792308,0.80074519930289,"g__Eikenella","p__Proteobacteria"
"s__Bifidobacterium breve",-0.0401814685379764,0.68992746575063,0.801348933590088,"g__Bifidobacterium","p__Actinobacteriota"
"s__Fretibacterium fastidiosum",0.0401693107562705,0.690016486327954,0.801348933590088,"g__Fretibacterium","p__Synergistota"
"g__Rothia_HROM_Genome_0121",-0.0399687073581233,0.691485934884072,0.802581135290727,"g__Rothia","p__Actinobacteriota"
"s__Campylobacter_A concisus_AF",-0.0397073150514466,0.69340238833557,0.804330397331402,"g__Campylobacter_A","p__Campylobacterota"
"g__Streptococcus_HROM_Genome_2178",-0.0395188694350052,0.694785217592244,0.805458969067115,"g__Streptococcus","p__Firmicutes"
"g__Veillonella_HROM_Genome_2833",-0.0394520016356228,0.695276139729098,0.805552838778112,"g__Veillonella","p__Firmicutes_C"
"g__Campylobacter_A_HROM_Genome_1623",0.0392757138008874,0.696570991701224,0.806577488917446,"g__Campylobacter_A","p__Campylobacterota"
"s__Campylobacter_A concisus_T",-0.0391176626387108,0.697732634305429,0.807281684275425,"g__Campylobacter_A","p__Campylobacterota"
"g__Streptococcus_HROM_Genome_2341",0.0390811892935931,0.698000804877327,0.807281684275425,"g__Streptococcus","p__Firmicutes"
"g__Streptococcus_HROM_Genome_2394",-0.0389474536948283,0.698984414486302,0.807943749685637,"g__Streptococcus","p__Firmicutes"
"s__Gemella sanguinis",-0.0387225347332692,0.700639788971517,0.809381061333939,"g__Gemella","p__Firmicutes"
"g__Treponema_D_HROM_Genome_5066",0.0386252724796221,0.701356060961517,0.809732467561328,"g__Treponema_D","p__Spirochaetota"
"g__Porphyromonas_HROM_Genome_1101",-0.038528010225975,0.702072594404271,0.810083762774159,"g__Porphyromonas","p__Bacteroidota"
"g__Gemella_HROM_Genome_2692",0.0384550635357396,0.702610165724697,0.810228272094501,"g__Gemella","p__Firmicutes"
"g__Centipeda_HROM_Genome_2729",-0.0383456435003866,0.703416797337908,0.810672195043147,"g__Centipeda","p__Firmicutes_C"
"g__Campylobacter_A_HROM_Genome_1290",0.03829093348271,0.703820236510742,0.810672195043147,"g__Campylobacter_A","p__Campylobacterota"
"g__Nanogingivalis_HROM_Genome_3846",0.0382179867924747,0.70435828311647,0.81081665279664,"g__Nanogingivalis","p__Patescibacteria"
"s__Streptococcus mitis_AC",-0.0381207245388275,0.705075905245518,0.811167537357987,"g__Streptococcus","p__Firmicutes"
"g__Campylobacter_A_HROM_Genome_1591",-0.0379809100492098,0.706107939813813,0.811879521201956,"g__Campylobacter_A","p__Campylobacterota"
"g__Mitsuokella_HROM_Genome_2711",-0.0378654111230038,0.706960891825822,0.812384884466515,"g__Mitsuokella","p__Firmicutes_C"
"g__Streptococcus_HROM_Genome_2488",0.0375918610346212,0.708982485320721,0.813962547399466,"g__Streptococcus","p__Firmicutes"
"g__Veillonella_HROM_Genome_2841",-0.0375675454712094,0.709162280482385,0.813962547399466,"g__Veillonella","p__Firmicutes_C"
"g__Centipeda_HROM_Genome_2738",-0.037391257636474,0.710466271982374,0.814983201661042,"g__Centipeda","p__Firmicutes_C"
"g__Catonella_HROM_Genome_1696",-0.0370690764212678,0.71285158441483,0.817127012875159,"g__Catonella","p__Firmicutes_A"
"s__F0058 sp905372605",0.0370265241852972,0.71316683312005,0.817127012875159,"g__F0058","p__Bacteroidota"
"g__Streptococcus_HROM_Genome_2392",-0.0364307928817084,0.717585359173863,0.821166944605399,"g__Streptococcus","p__Firmicutes"
"s__Centipeda sp000286455",-0.0364003984274437,0.71781104529893,0.821166944605399,"g__Centipeda","p__Firmicutes_C"
"s__Fusobacterium nucleatum_J",0.0363821617548848,0.717946468616832,0.821166944605399,"g__Fusobacterium","p__Fusobacteriota"
"g__W11650_HROM_Genome_1877",-0.0362119528110023,0.719210839929608,0.822134555242396,"g__W11650","p__Firmicutes_A"
"s__Streptococcus cristatus_F",-0.0361146905573552,0.719933677966221,0.822262431367828,"g__Streptococcus","p__Firmicutes"
"s__Streptococcus australis_B",0.0360842961030905,0.720159615462612,0.822262431367828,"g__Streptococcus","p__Firmicutes"
"s__Streptococcus sp900550895",-0.0358897715957962,0.721606184640579,0.822738091161354,"g__Streptococcus","p__Firmicutes"
"s__Neisseria subflava",0.0358836927049432,0.721651405762218,0.822738091161354,"g__Neisseria","p__Proteobacteria"
