"feature","rho","p","padj","Genus","Phylum"
"Streptococcus_sp000187745",-0.00567768405665204,0.955062810346181,0.982326714101738,"Streptococcus","Bacillota"
"Granulicatella_sp916049935",-0.00531295060547525,0.957946843496142,0.98444148393856,"Granulicatella","Bacillota"
"HOT_345_sp916049765",0.00492390159088667,0.961023742205948,0.98535964978534,"HOT_345","Patescibacteria"
"Streptococcus_sp000187445",0.00481448155553363,0.961889224939606,0.98535964978534,"Streptococcus","Bacillota"
"Limosilactobacillus_mucosae",0.00479624488297479,0.962033476388918,0.98535964978534,"Limosilactobacillus","Bacillota"
"Prevotella_jejuni",-0.00471114041103354,0.962706665926848,0.98535964978534,"Prevotella","Bacteroidota"
"Streptococcus_mitis_AX",0.00465035150250408,0.963187531654219,0.98535964978534,"Streptococcus","Bacillota"
"Haemophilus_D_parainfluenzae_O",0.00457132592141577,0.963812676787511,0.98535964978534,"Haemophilus_D","Pseudomonadota"
"Filifactor_alocis",-0.00425522359706255,0.966313472608834,0.987067627948371,"Filifactor","Bacillota_A"
"Nanosynbacter_sp005697215",-0.00404854130806237,0.967948786279617,0.987889362134305,"Nanosynbacter","Patescibacteria"
"Streptococcus_mitis_AK",-0.00382362234650335,0.969728542931351,0.988156661168285,"Streptococcus","Bacillota"
"Streptococcus_sp915063165",-0.00380538567394451,0.969872854149192,0.988156661168285,"Streptococcus","Bacillota"
"Porphyromonas_gulae",-0.00365341340262085,0.97107548496814,0.98853489009171,"Porphyromonas","Bacteroidota"
"Streptococcus_pneumoniae_B",0.00351359891300308,0.972181962591231,0.988814673670636,"Streptococcus","Bacillota"
"Neisseria_sicca_A",-0.00320357547950281,0.974635641500817,0.990463057901258,"Neisseria","Pseudomonadota"
"Streptococcus_oralis_BR",0.00288747315514959,0.977137675004202,0.992157724662679,"Streptococcus","Bacillota"
"Streptococcus_sp905221385",-0.00228566296070789,0.981901754045128,0.99405181911977,"Streptococcus","Bacillota"
"Granulicatella_adiacens_A",-0.00220663737961958,0.982527390998728,0.99405181911977,"Granulicatella","Bacillota"
"Streptococcus_sp943914425",-0.00220663737961958,0.982527390998728,0.99405181911977,"Streptococcus","Bacillota"
"Porphyromonas_sp915070105",0.00215800625279601,0.982912403638996,0.99405181911977,"Porphyromonas","Bacteroidota"
"Lancefieldella_sp015259045",-0.00211545401682538,0.983249292917369,0.99405181911977,"Lancefieldella","Actinomycetota"
"Streptococcus_sp943736975",0.00201819176317824,0.9840193365046,0.99405181911977,"Streptococcus","Bacillota"
"Streptococcus_sp905221115",-0.00153795938579547,0.98782162804824,0.996636963735789,"Streptococcus","Bacillota"
"Streptococcus_peroris",0.00148324936811895,0.988254819381409,0.996636963735789,"Streptococcus","Bacillota"
"Streptococcus_oralis_AB",0.00110027924438332,0.991287247147279,0.998818267811597,"Streptococcus","Bacillota"
"Streptococcus_ilei",0.000978701427324387,0.99224995060095,0.998818267811597,"Streptococcus","Bacillota"
"Streptococcus_sp905221435",0.000680835775530009,0.994608618202981,0.998818267811597,"Streptococcus","Bacillota"
"Actinomyces_urogenitalis",-0.000650441321265276,0.99484930152099,0.998818267811597,"Actinomyces","Actinomycetota"
"Lancefieldella_sp018376005",0.000522784613353399,0.995860176245573,0.998818267811597,"Lancefieldella","Actinomycetota"
"Denitrobacterium_sp024609215",-0.000376891232882683,0.997015469564867,0.998818267811597,"Denitrobacterium","Actinomycetota"
"Streptococcus_lactarius",0.000370812342029737,0.997063606936763,0.998818267811597,"Streptococcus","Bacillota"
"Neisseria_potus",0.000310023433500272,0.997544981206134,0.998818267811597,"Neisseria","Pseudomonadota"
"Streptococcus_pseudopneumoniae_N",-0.000255313415823753,0.997978218805868,0.998818267811597,"Streptococcus","Bacillota"
"Campylobacter_A_concisus_D",0.000103341144500091,0.999181659271753,0.999181659271753,"Campylobacter_A","Campylobacterota"
