feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
F31	Diabetes	Diabetes	0.979957969873769	0.559671778627683	101	36	0.0831822168360387	0.576268585295492
F63	Sex	M	-0.648222000714215	0.377813761138203	101	11	0.0894732803485106	0.576268585295492
F70	Periodontitis	Periodontitis	-1.51834367527312	0.874195144523705	101	32	0.0856554157067732	0.576268585295492
F70	Sex	M	1.03193280109224	0.598613209478703	101	32	0.0879837264635483	0.576268585295492
F13	KidneyDisease	KidneyDisease	0.792636208490107	0.465529493401304	101	12	0.0919025503537886	0.582049485573995
F45	KidneyDisease	KidneyDisease	-1.05495671055332	0.625645815608586	101	86	0.0950411895231974	0.592059869160902
F3	Age	Age	-0.0338604307611582	0.0207351246515578	101	19	0.105779484376683	0.628065688486554
F44	KidneyDisease	KidneyDisease	0.429925027413637	0.262115791729388	101	11	0.104268633370399	0.628065688486554
F75	Diabetes	Diabetes	1.3056090987542	0.797898057696387	101	34	0.10508344010735	0.628065688486554
F22	Age	Age	0.0242255187802612	0.0149467838064986	101	21	0.108378511059364	0.633597449270127
F44	Sex	M	-0.334516392357191	0.211109159915118	101	11	0.116388349476011	0.660113026878868
F59	Diabetes	Diabetes	0.758775925156565	0.477485035735716	101	19	0.115358376030561	0.660113026878868
F6	Sex	M	1.21050592534173	0.803325701555718	101	43	0.135162618593556	0.667036299552616
F8	KidneyDisease	KidneyDisease	0.808396677506485	0.531024972568345	101	13	0.1312475563299	0.667036299552616
F12	Diabetes	Diabetes	-0.757221933403362	0.501376998938468	101	99	0.134289917646846	0.667036299552616
F28	KidneyDisease	KidneyDisease	-1.22714415800561	0.811779332462427	101	71	0.1339367422742	0.667036299552616
F39	KidneyDisease	KidneyDisease	2.25347228166971	1.44666835131372	101	54	0.122630144882337	0.667036299552616
F41	Diabetes	Diabetes	1.59010548909858	1.03764028243078	101	45	0.128741187961434	0.667036299552616
F45	Sex	M	0.768051481803111	0.503897768486602	101	86	0.130775725789498	0.667036299552616
F46	Age	Age	0.0145032661437724	0.00936439900635173	101	101	0.124762935299179	0.667036299552616
F55	Diabetes	Diabetes	1.43582074447936	0.922122602206106	101	28	0.122776225546993	0.667036299552616
F68	Age	Age	0.0136755081611394	0.00900217656476423	101	11	0.132050059458392	0.667036299552616
F8	Periodontitis	Periodontitis	-0.915241446987473	0.624584108090104	101	13	0.146124251598815	0.6797686897214
F41	Periodontitis	Periodontitis	-2.00290052185638	1.35756756357756	101	45	0.143422540253165	0.6797686897214
F62	KidneyDisease	KidneyDisease	0.569448587874212	0.389050883558892	101	11	0.146580639645713	0.6797686897214
F70	Age	Age	0.034825799402062	0.0235169896945288	101	32	0.141948098239596	0.6797686897214
F74	Diabetes	Diabetes	1.56141636936971	1.06705347325433	101	35	0.146686927781986	0.6797686897214
F42	Sex	M	1.13565805124419	0.786820105584625	101	48	0.152210933188369	0.696869332669643
F54	Sex	M	1.05409776487493	0.734536220157235	101	94	0.154556353253858	0.69918350281507
F27	KidneyDisease	KidneyDisease	0.499427749286359	0.352600089483558	101	11	0.159924980242239	0.714958735200597
F76	Sex	M	-0.918882584244542	0.658472214822463	101	15	0.166125549130146	0.734043124063436
F29	Age	Age	-0.0386242835007439	0.0278696527323638	101	76	0.169025068270634	0.738270413136104
F8	Age	Age	0.0224142846377797	0.0168021272199175	101	13	0.185388259013668	0.757500413174127
F30	KidneyDisease	KidneyDisease	0.308395815367382	0.230552971442696	101	14	0.184208863420371	0.757500413174127
F43	Diabetes	Diabetes	1.1540700968874	0.856886741119858	101	39	0.181243211695531	0.757500413174127
F52	KidneyDisease	KidneyDisease	1.48740779580249	1.11319446600045	101	31	0.184688222135222	0.757500413174127
F65	Sex	M	-0.890890581604152	0.664049263245652	101	41	0.18292291062884	0.757500413174127
F73	KidneyDisease	KidneyDisease	-1.42005237687463	1.06033756914462	101	88	0.183686191572506	0.757500413174127
F1	Age	Age	-0.0134147587823567	0.0102692424072672	101	11	0.194602903415879	0.767767101157024
F5	KidneyDisease	KidneyDisease	0.663964409141006	0.523686873764931	101	13	0.207944692865008	0.767767101157024
F6	Periodontitis	Periodontitis	-1.51997589079246	1.17315056976886	101	43	0.19824028288619	0.767767101157024
F26	KidneyDisease	KidneyDisease	0.64674774453611	0.502869670987842	101	12	0.201529041411411	0.767767101157024
F39	Diabetes	Diabetes	-1.66069728599012	1.30055982900005	101	54	0.204746462439249	0.767767101157024
F52	Sex	M	1.13871023388976	0.896571499904653	101	31	0.207161032199333	0.767767101157024
F57	Sex	M	-0.758546739046094	0.592864425026748	101	26	0.203850932513397	0.767767101157024
F64	Sex	M	0.980998274993187	0.780262041855902	101	53	0.211738844267605	0.767767101157024
F69	Age	Age	-0.0241524349683033	0.0192272148788094	101	14	0.212138781874791	0.767767101157024
F71	Age	Age	-0.0428527807049422	0.0327762614028673	101	36	0.194220971063426	0.767767101157024
F72	Periodontitis	Periodontitis	-0.47723961165245	0.379926006099331	101	14	0.212146172688125	0.767767101157024
F72	Diabetes	Diabetes	-0.370505512943234	0.290391829363407	101	14	0.205108225571689	0.767767101157024
F32	Age	Age	-0.0161636556921564	0.0130939395132301	101	12	0.22008456681368	0.781608741955125
