species,category
Acinetobacter_radioresistens,GTDB_only
Acinetobacter_sp000369525,GTDB_only
Acinetobacter_sp002018365,GTDB_only
Actinoallomurus_spadix,GTDB_only
Actinobacillus_B_aerogenes,GTDB_only
Actinobacillus_B_seminis,GTDB_only
Actinobacillus_C_sp020026075,GTDB_only
Actinobacillus_capsulatus,GTDB_only
Actinobacillus_lignieresii,GTDB_only
Actinobacillus_ureae,GTDB_only
Actinobacillus_vicugnae,GTDB_only
Actinomyces_bowdenii,GTDB_only
Actinomyces_bowdenii_B,GTDB_only
Actinomyces_denticolens,GTDB_only
Actinomyces_faecalis,GTDB_only
Actinomyces_gaoshouyii,GTDB_only
Actinomyces_glycerinitolerans,GTDB_only
Actinomyces_haliotis,GTDB_only
Actinomyces_howellii,GTDB_only
Actinomyces_lilanjuaniae,GTDB_only
Actinomyces_marmotae,GTDB_only
Actinomyces_respiraculi,GTDB_only
Actinomyces_ruminicola,GTDB_only
Actinomyces_slackii,GTDB_only
Actinomyces_sp009930875,GTDB_only
Actinomyces_sp011752065,GTDB_only
Actinomyces_sp023369555,GTDB_only
Actinomyces_sp915063485,GTDB_only
Actinomyces_sp915069725,GTDB_only
Actinomyces_trachealis,GTDB_only
Actinomyces_viscosus,GTDB_only
Actinomyces_weissii,GTDB_only
Actinomyces_wuliandei,GTDB_only
Advenella_sp023387815,GTDB_only
Aeromicrobium_camelliae,GTDB_only
Aeromicrobium_sp001423335,GTDB_only
Aeromicrobium_sp023254755,GTDB_only
Aeromonas_caviae,GTDB_only
Aeromonas_hydrophila,GTDB_only
Aeromonas_jandaei,GTDB_only
Aeromonas_salmonicida,GTDB_only
Aeromonas_sp900156095,GTDB_only
Aeromonas_veronii,GTDB_only
Aestuariimicrobium_sp025144225,GTDB_only
Aestuariivivens_insulae,GTDB_only
Agathobacter_rectalis,GTDB_only
Agathobaculum_butyriciproducens,GTDB_only
Agathobaculum_sp019421385,GTDB_only
Aggregatibacter_actinomycetemcomitans_B,GTDB_only
Aggregatibacter_kilianii_A,GTDB_only
Agitococcus_sp002333125,GTDB_only
Agrobacterium_cavarae,GTDB_only
Agrobacterium_fabrum,GTDB_only
Agrobacterium_leguminum,GTDB_only
Agrobacterium_sp005938205,GTDB_only
Agrobacterium_sp943908365,GTDB_only
Agrobacterium_tumefaciens,GTDB_only
Agrococcus_baldri_A,GTDB_only
Agromyces_sp022919715,GTDB_only
Akkermansia_muciniphila,GTDB_only
Akkermansia_muciniphila_B,GTDB_only
Akkermansia_sp024405415,GTDB_only
Albitalea_sp005882155,GTDB_only
Alcaligenes_faecalis,GTDB_only
Alcaligenes_phenolicus,GTDB_only
Alcaligenes_sp023440825,GTDB_only
Alcanivorax_profundimaris,GTDB_only
Algicoccus_sp007116135,GTDB_only
Alicycliphilus_sp018240985,GTDB_only
Alistipes_A_pullicola,GTDB_only
Alistipes_finegoldii,GTDB_only
Alistipes_montrealensis,GTDB_only
Alistipes_sp002362235,GTDB_only
Alistipes_sp002428825,GTDB_only
Alistipes_sp009774895,GTDB_only
Alistipes_sp017379015,GTDB_only
Alistipes_sp017398555,GTDB_only
Alistipes_sp017481145,GTDB_only
Alistipes_sp017935185,GTDB_only
Alistipes_sp017937125,GTDB_only
Alistipes_sp023413645,GTDB_only
Alistipes_sp910576555,GTDB_only
Alistipes_sp910577475,GTDB_only
Alistipes_sp910580175,GTDB_only
Alistipes_sp944321955,GTDB_only
Alkalibacterium_pelagium,GTDB_only
Allisonella_histaminiformans,GTDB_only
Allisonella_pneumosinta,GTDB_only
Allobaculum_sp910579655,GTDB_only
Allokutzneria_sp024213555,GTDB_only
Alloprevotella_pullistercoris,GTDB_only
Alloprevotella_sp000437675,GTDB_only
Alloprevotella_sp002933955,GTDB_only
Alloprevotella_sp003859795,GTDB_only
Alloprevotella_sp004552865,GTDB_only
Alloprevotella_sp004555425,GTDB_only
Alloprevotella_sp004557035,GTDB_only
Alloprevotella_sp004557185,GTDB_only
Alloprevotella_sp004562975,GTDB_only
Alloprevotella_sp017425985,GTDB_only
Alloprevotella_sp017547385,GTDB_only
Alloprevotella_sp018066225,GTDB_only
Alloprevotella_sp022788345,GTDB_only
Alloprevotella_sp900539625,GTDB_only
Alloprevotella_sp900540885,GTDB_only
Alloprevotella_sp900541335,GTDB_only
Alloprevotella_sp900541575,GTDB_only
Alloprevotella_sp916438195,GTDB_only
Alloprevotella_sp944322325,GTDB_only
Alloprevotella_timonensis,GTDB_only
Allosaccharopolyspora_coralli,GTDB_only
Allosphingosinicella_sp019232625,GTDB_only
Alterileibacterium_massiliense,GTDB_only
Alteromonas_E_facilis,GTDB_only
Alteromonas_confluentis,GTDB_only
Alteromonas_indica,GTDB_only
Alteromonas_mangrovi,GTDB_only
Alysiella_crassa,GTDB_only
Alysiella_filiformis,GTDB_only
Amniculibacterium_sp018266955,GTDB_only
Amycolatopsis_C_halophila,GTDB_only
Amycolatopsis_sp002796545,GTDB_only
Amycolatopsis_xylanica,GTDB_only
Amylibacter_sp016764475,GTDB_only
Anaerobutyricum_sp017433295,GTDB_only
Anaerococcus_octavius,GTDB_only
Anaerococcus_provencensis,GTDB_only
Anaerofustis_sp900549875,GTDB_only
Anaeroglobus_vaginalis,GTDB_only
Anaerosporobacter_sp019421365,GTDB_only
Anaerotardibacter_sp900556585,GTDB_only
Anaplasma_phagocytophilum,GTDB_only
Anoxybacillus_A_voinovskiensis,GTDB_only
Anoxybacillus_B_vitaminiphilus,GTDB_only
Anoxybacillus_ayderensis,GTDB_only
Anoxybacillus_flavithermus,GTDB_only
Anoxybacillus_flavithermus_E,GTDB_only
Anoxybacillus_flavithermus_G,GTDB_only
Anoxybacillus_gonensis,GTDB_only
Anoxybacillus_mongoliensis,GTDB_only
Anoxybacillus_pushchinoensis,GTDB_only
Anoxybacillus_tengchongensis,GTDB_only
Aquabacterium_A_pictum,GTDB_only
Aquabacterium_A_sp016213205,GTDB_only
Aquabacterium_A_sp017999135,GTDB_only
Aquabacterium_A_terrae,GTDB_only
Aquabacterium_sp021768455,GTDB_only
Aquabacterium_sp021819435,GTDB_only
Aquamicrobium_A_sediminum,GTDB_only
Aquiluna_sp002333405,GTDB_only
Aquimonas_sp002068275,GTDB_only
Aquincola_tertiaricarbonis_B,GTDB_only
Aquitalea_aquatilis,GTDB_only
Arachnia_bendigoensis,GTDB_only
Arachnia_flavescens,GTDB_only
Arachnia_massiliensis,GTDB_only
Arachnia_massiliensis_A,GTDB_only
Arachnia_oleiagri,GTDB_only
Arachnia_propionica_B,GTDB_only
Arachnia_propionica_C,GTDB_only
Arachnia_sp003932855,GTDB_only
Arachnia_sp014164775,GTDB_only
Arachnia_timonensis,GTDB_only
Arsenicicoccus_piscis,GTDB_only
Arthrobacter_D_ruber,GTDB_only
Arthrobacter_D_sp001428435,GTDB_only
Arthrobacter_F_crystallopoietes_B,GTDB_only
Arthrobacter_sp005280255,GTDB_only
Aspergillus_flavus,GTDB_only
Aspergillus_fumigatus,GTDB_only
Aspergillus_glaucus,GTDB_only
Aspergillus_tamarii,GTDB_only
Atopobium_deltae,GTDB_only
Atopobium_minutum,GTDB_only
Aurantibacter_A_sp003232435,GTDB_only
Aurantimicrobium_photophilum,GTDB_only
Aureimonas_altamirensis_A,GTDB_only
Aureimonas_altamirensis_B,GTDB_only
Aureimonas_phyllosphaerae,GTDB_only
Aureimonas_ureilytica,GTDB_only
Aureobasidium_sp_Y128_05A,GTDB_only
Auritidibacter_ignavus,GTDB_only
Avibacterium_paragallinarum,GTDB_only
Avibacterium_volantium,GTDB_only
Avidehalobacter_sp021771915,GTDB_only
Avimuribaculum_sp944320595,GTDB_only
Avoscillospira_avicola,GTDB_only
Azonexus_sp009469615,GTDB_only
Azonexus_sp012839675,GTDB_only
Azonexus_sp013335535,GTDB_only
Azonexus_sp018780195,GTDB_only
Azospira_A_danicus,GTDB_only
Bacillus_A_anthracis,GTDB_only
Bacillus_A_bombysepticus,GTDB_only
Bacillus_A_cereus,GTDB_only
Bacillus_A_nitratireducens,GTDB_only
Bacillus_A_paranthracis,GTDB_only
Bacillus_A_thuringiensis_S,GTDB_only
Bacillus_BD_endozanthoxylica,GTDB_only
Bacillus_BD_tuaregi,GTDB_only
Bacillus_O_sp014896555,GTDB_only
Bacillus_safensis,GTDB_only
Bacillus_velezensis,GTDB_only
Bacteroides_F_pectinophilus,GTDB_only
Bacteroides_acidifaciens,GTDB_only
Bacteroides_cellulosilyticus,GTDB_only
Bacteroides_clarus,GTDB_only
Bacteroides_eggerthii,GTDB_only
Bacteroides_fragilis,GTDB_only
Bacteroides_fragilis_A,GTDB_only
Bacteroides_pyogenes,GTDB_only
Bacteroides_pyogenes_A,GTDB_only
Bacteroides_sp002491635,GTDB_only
Bacteroides_sp014385165,GTDB_only
Bacteroides_sp900552405,GTDB_only
Bacteroides_sp902388495,GTDB_only
Bacteroides_sp905197435,GTDB_only
Bacteroides_sp910585845,GTDB_only
Bacteroides_stercorirosoris,GTDB_only
Bacteroides_stercoris,GTDB_only
Bacteroides_thetaiotaomicron,GTDB_only
Bacteroides_timonensis,GTDB_only
Bacteroides_xylanisolvens,GTDB_only
Bariatricus_comes_A,GTDB_only
Bariatricus_sp905216215,GTDB_only
Barnesiella_intestinihominis,GTDB_only
Barnesiella_merdigallinarum,GTDB_only
Basfia_A_langaaensis,GTDB_only
Basfia_A_porcinus,GTDB_only
Basfia_A_succinogenes,GTDB_only
Basfia_bettyae,GTDB_only
Basfia_succiniciproducens,GTDB_only
Beauveria_bassiana,GTDB_only
Bergeyella_A_sp916710115,GTDB_only
Bergeyella_zoohelcum,GTDB_only
Berryella_sp001552935,GTDB_only
Berryella_sp013201155,GTDB_only
Berryella_sp900604965,GTDB_only
Bhargavaea_cecembensis_A,GTDB_only
Bifidobacterium_angulatum,GTDB_only
Bifidobacterium_infantis,GTDB_only
Bifidobacterium_leopoldii,GTDB_only
Bifidobacterium_moukalabense,GTDB_only
Bifidobacterium_pullorum_B,GTDB_only
Bifidobacterium_sp022739095,GTDB_only
Bifidobacterium_thermophilum,GTDB_only
Bifidobacterium_vaginale,GTDB_only
Bilifractor_sp900317175,GTDB_only
Bilifractor_sp900318405,GTDB_only
Bilifractor_sp900319355,GTDB_only
Bin61_sp009840635,GTDB_only
Bisgaardia_hudsonensis,GTDB_only
Blastomonas_delafieldii_A,GTDB_only
Blastomonas_sp000503195,GTDB_only
Blastomonas_ursincola,GTDB_only
Blautia_A_sp900066355,GTDB_only
Bog_159_sp003166475,GTDB_only
Bordetella_B_ansorpii_C,GTDB_only
Bordetella_pertussis,GTDB_only
Bordetella_sp002261335,GTDB_only
Bosea_sp011764485,GTDB_only
Bosea_sp013823325,GTDB_only
Bosea_sp900112185,GTDB_only
Botryosphaeria_dothidea,GTDB_only
Bowdeniella_massiliensis,GTDB_only
Brachybacterium_avium,GTDB_only
Brachybacterium_muris,GTDB_only
Brachybacterium_nesterenkovii,GTDB_only
Brachybacterium_paraconglomeratum,GTDB_only
Brachybacterium_phenoliresistens,GTDB_only
Brachybacterium_sp002871795,GTDB_only
Brachymonas_denitrificans,GTDB_only
Bradyrhizobium_denitrificans,GTDB_only
Bradyrhizobium_sp001556045,GTDB_only
Bradyrhizobium_sp902826195,GTDB_only
Brevibacterium_casei,GTDB_only
Brevibacterium_luteolum,GTDB_only
Brevibacterium_paucivorans,GTDB_only
Brevibacterium_rongguiense,GTDB_only
Brevibacterium_sp005280295,GTDB_only
Brevibacterium_sp018137945,GTDB_only
Brevibacterium_sp021023135,GTDB_only
Brevilactibacter_flavus,GTDB_only
Brevilactibacter_soli,GTDB_only
Brevundimonas_albigilva,GTDB_only
Brevundimonas_aurantiaca,GTDB_only
Brevundimonas_diminuta_B,GTDB_only
Brevundimonas_pondensis,GTDB_only
Brevundimonas_sp002157625,GTDB_only
Brevundimonas_sp002292165,GTDB_only
Brevundimonas_sp003248965,GTDB_only
Brevundimonas_sp005484585,GTDB_only
Brevundimonas_sp006515835,GTDB_only
Brevundimonas_sp023456105,GTDB_only
Brevundimonas_vesicularis,GTDB_only
Breznakia_sp009916335,GTDB_only
Brooklawnia_sp012517115,GTDB_only
Brumimicrobium_sp913056215,GTDB_only
Buchananella_hordeovulneris,GTDB_only
Bulleidia_sp000701725,GTDB_only
Bulleidia_sp009929095,GTDB_only
Bulleidia_sp016812035,GTDB_only
Bulleidia_sp017432325,GTDB_only
Bulleidia_sp022767445,GTDB_only
Bulleidia_sp900539965,GTDB_only
Bulleidia_sp927911475,GTDB_only
Burkholderia_catarinensis,GTDB_only
Burkholderia_gladioli,GTDB_only
Burkholderia_mallei,GTDB_only
Burkholderia_multivorans,GTDB_only
Buttiauxella_massiliensis,GTDB_only
Butyribacter_sp003529475,GTDB_only
Butyrivibrio_A_crossotus,GTDB_only
C00003106_sp001751015,GTDB_only
CAAEEV01_sp013185065,GTDB_only
CACZQA01_sp900758075,GTDB_only
CADEFT01_sp016201205,GTDB_only
CAG_1000_sp934096785,GTDB_only
CAG_1024_sp017429985,GTDB_only
CAG_103_sp900316745,GTDB_only
CAG_115_sp003531585,GTDB_only
CAG_115_sp910587465,GTDB_only
CAG_170_sp934646005,GTDB_only
CAG_177_sp003538135,GTDB_only
CAG_266_sp019417125,GTDB_only
CAG_349_sp003539515,GTDB_only
CAG_452_sp944392485,GTDB_only
CAG_45_sp900771955,GTDB_only
CAG_465_sp017626395,GTDB_only
CAG_485_sp002491945,GTDB_only
CAG_485_sp002493045,GTDB_only
CAG_485_sp004553095,GTDB_only
CAG_485_sp009775365,GTDB_only
CAG_485_sp009775375,GTDB_only
CAG_485_sp014800845,GTDB_only
CAG_485_sp014801875,GTDB_only
CAG_485_sp014802175,GTDB_only
CAG_485_sp017626045,GTDB_only
CAG_485_sp023665425,GTDB_only
CAG_485_sp023665575,GTDB_only
CAG_485_sp910584125,GTDB_only
CAG_485_sp910585275,GTDB_only
CAG_485_sp910585285,GTDB_only
CAG_56_sp900539525,GTDB_only
CAG_590_sp902793335,GTDB_only
CAG_603_sp900066105,GTDB_only
CAG_791_sp017627275,GTDB_only
CAG_791_sp900320325,GTDB_only
CAG_791_sp900625025,GTDB_only
CAG_793_sp013333035,GTDB_only
CAG_793_sp013333395,GTDB_only
CAG_873_sp001689415,GTDB_only
CAG_873_sp001689665,GTDB_only
CAG_873_sp002490635,GTDB_only
CAG_873_sp009775265,GTDB_only
CAG_873_sp009775535,GTDB_only
CAG_873_sp011959565,GTDB_only
CAG_873_sp910578035,GTDB_only
CAIMFV01_sp903840435,GTDB_only
CAITJF01_sp023259015,GTDB_only
CAIYWZ01_sp903930075,GTDB_only
CAJBPB01_sp903891085,GTDB_only
CAJPSE01_sp003860125,GTDB_only
CAKAHY01_sp916439265,GTDB_only
CAKARD01_sp916720425,GTDB_only
CAKTER01_sp934552695,GTDB_only
CAKXIK01_sp934875675,GTDB_only
CALUOB01_sp944322305,GTDB_only
CALWKX01_sp944381375,GTDB_only
CALWPC01_sp944383325,GTDB_only
CALWPY01_sp944383545,GTDB_only
CALXDZ01_sp944387205,GTDB_only
CAMCDL01_sp945873565,GTDB_only
CAMCTH01_sp945877965,GTDB_only
CAMDLH01_sp945901405,GTDB_only
CAZU01_sp934248075,GTDB_only
CFX5_sp023384495,GTDB_only
CF_13_sp005881715,GTDB_only
COE1_sp009774345,GTDB_only
COE1_sp009774375,GTDB_only
COE1_sp017436865,GTDB_only
COE1_sp910585765,GTDB_only
CSSed11_175R1_sp003563915,GTDB_only
CSSed11_175R1_sp007120465,GTDB_only
CU05_9_sp943913335,GTDB_only
Caballeronia_choica,GTDB_only
Caballeronia_sp018449635,GTDB_only
Caccovicinus_sp017889125,GTDB_only
Caccovivens_sp944350265,GTDB_only
Calidifontimicrobium_sediminis,GTDB_only
Calidithermus_chliarophilus,GTDB_only
Calonectria_montana,GTDB_only
Campylobacter_A_concisus_AA,GTDB_only
Campylobacter_A_concisus_AB,GTDB_only
Campylobacter_A_concisus_J,GTDB_only
Campylobacter_A_concisus_S,GTDB_only
Campylobacter_A_concisus_W,GTDB_only
Campylobacter_A_concisus_X,GTDB_only
Campylobacter_A_massiliensis,GTDB_only
Campylobacter_A_showae_D,GTDB_only
Campylobacter_A_sp012978815,GTDB_only
Campylobacter_A_sp013201975,GTDB_only
Campylobacter_A_sp902387145,GTDB_only
Campylobacter_B_gracilis,GTDB_only
Campylobacter_B_sp019423325,GTDB_only
Campylobacter_B_sp022775765,GTDB_only
Campylobacter_B_sputorum,GTDB_only
Campylobacter_B_ureolyticus,GTDB_only
Campylobacter_D_jejuni_D,GTDB_only
Campylobacter_D_peloridis,GTDB_only
Campylobacter_lawsonii,GTDB_only
Candida_albicans,GTDB_only
Candida_parapsilosis,GTDB_only
Canicola_haemoglobinophilus,GTDB_only
Capnocytophaga_canimorsus,GTDB_only
Capnocytophaga_periodontitidis,GTDB_only
Capnocytophaga_sp915070235,GTDB_only
Caproicibacterium_sp902809935,GTDB_only
Cardiobacterium_sp916618745,GTDB_only
Carnobacterium_divergens,GTDB_only
Carnobacterium_maltaromaticum,GTDB_only
Casp_actino5_sp009923855,GTDB_only
Castellaniella_defragrans,GTDB_only
Castellaniella_sp019104865,GTDB_only
Catenibacterium_mitsuokai,GTDB_only
Catonella_sp916438525,GTDB_only
Catonella_sp916438995,GTDB_only
Catonella_sp916439065,GTDB_only
Caulobacter_sp002742645,GTDB_only
Caulobacter_sp020161365,GTDB_only
Caulobacter_vibrioides_E,GTDB_only
Caviibacterium_pharyngocola,GTDB_only
Cellulomonas_algicola,GTDB_only
Cellulomonas_sp003696205,GTDB_only
Cellulosilyticum_sp019418225,GTDB_only
Centipeda_timonae,GTDB_only
Chalara_sp_BL73,GTDB_only
Changpingibacter_sp022648165,GTDB_only
Chelonobacter_aquarius,GTDB_only
Chelonobacter_testudinis,GTDB_only
Chitinasiproducens_palmae,GTDB_only
Chitinophaga_sp001870995,GTDB_only
Chitinophaga_sp008086345,GTDB_only
Chlamydia_trachomatis,GTDB_only
Chlamydophila_abortus,GTDB_only
Chlamydophila_psittaci,GTDB_only
Choladocola_sp003480725,GTDB_only
Choladocola_sp910584205,GTDB_only
Choladocola_sp910587765,GTDB_only
Chryseobacterium_binzhouense,GTDB_only
Chryseobacterium_sp022712095,GTDB_only
Chryseobacterium_sp900156075,GTDB_only
Chryseomicrobium_excrementi,GTDB_only
Chryseomicrobium_hominis,GTDB_only
Citrobacter_gillenii,GTDB_only
Cladosporium_sp_SW67,GTDB_only
Cloacibacillus_evryensis,GTDB_only
Clostridioides_difficile,GTDB_only
Clostridium_AM_aciditolerans,GTDB_only
Clostridium_AQ_innocuum,GTDB_only
Clostridium_AQ_sp000165065,GTDB_only
Clostridium_Q_fessum,GTDB_only
Clostridium_Q_sp944384125,GTDB_only
Clostridium_sp900540255,GTDB_only
Clostridium_tertium,GTDB_only
Cobetia_amphilecti,GTDB_only
Collinsella_sp002232035,GTDB_only
Collinsella_sp003466125,GTDB_only
Collinsella_sp900541695,GTDB_only
Collinsella_sp900542165,GTDB_only
Collinsella_sp900548565,GTDB_only
Collinsella_sp900555555,GTDB_only
Colwellia_sp003545415,GTDB_only
Comamonas_acidovorans,GTDB_only
Comamonas_aquatica,GTDB_only
Comamonas_terrigena,GTDB_only
Comamonas_testosteroni_E,GTDB_only
Comamonas_thiooxydans,GTDB_only
Companilactobacillus_alimentarius,GTDB_only
Competibacter_sp014879435,GTDB_only
Conchiformibius_kuhniae,GTDB_only
Conchiformibius_steedae,GTDB_only
Coprobacter_fastidiosus,GTDB_only
Coprococcus_A_catus_A,GTDB_only
Coprococcus_eutactus,GTDB_only
Copromonas_sp900066785,GTDB_only
Corynebacterium_afermentans,GTDB_only
Corynebacterium_appendicis,GTDB_only
Corynebacterium_aquilae,GTDB_only
Corynebacterium_bovis,GTDB_only
Corynebacterium_coyleae,GTDB_only
Corynebacterium_efficiens,GTDB_only
Corynebacterium_falsenii,GTDB_only
Corynebacterium_flavescens,GTDB_only
Corynebacterium_freneyi,GTDB_only
Corynebacterium_gerontici,GTDB_only
Corynebacterium_glucuronolyticum,GTDB_only
Corynebacterium_glutamicum,GTDB_only
Corynebacterium_gottingense,GTDB_only
Corynebacterium_jeikeium_A,GTDB_only
Corynebacterium_kefirresidentii,GTDB_only
Corynebacterium_kroppenstedtii,GTDB_only
Corynebacterium_kroppenstedtii_B,GTDB_only
Corynebacterium_massiliense,GTDB_only
Corynebacterium_parakroppenstedtii,GTDB_only
Corynebacterium_phoceense,GTDB_only
Corynebacterium_provencense,GTDB_only
Corynebacterium_pseudokroppenstedtii,GTDB_only
Corynebacterium_pyruviciproducens,GTDB_only
Corynebacterium_sanguinis,GTDB_only
Corynebacterium_simulans,GTDB_only
Corynebacterium_singulare,GTDB_only
Corynebacterium_sp000478175,GTDB_only
Corynebacterium_sp001767255,GTDB_only
Corynebacterium_sp022288805,GTDB_only
Corynebacterium_sp022346005,GTDB_only
Corynebacterium_sp025144245,GTDB_only
Corynebacterium_sp915275065,GTDB_only
Corynebacterium_sp943912665,GTDB_only
Corynebacterium_sp943913165,GTDB_only
Corynebacterium_sp943914355,GTDB_only
Corynebacterium_suicordis,GTDB_only
Corynebacterium_tuberculostearicum_C,GTDB_only
Corynebacterium_ulcerans,GTDB_only
Corynebacterium_variabile,GTDB_only
Corynebacterium_wankanglinii,GTDB_only
Craterilacuibacter_intestini,GTDB_only
Criibacterium_bergeronii,GTDB_only
Cronobacter_malonaticus,GTDB_only
Cronobacter_sakazakii,GTDB_only
Cryobacterium_sp002929825,GTDB_only
Cryptobacteroides_sp000432655,GTDB_only
Cryptobacteroides_sp000434935,GTDB_only
Cryptobacteroides_sp009774765,GTDB_only
Cryptobacteroides_sp015060395,GTDB_only
Cryptobacteroides_sp017472115,GTDB_only
Cryptobacteroides_sp024401995,GTDB_only
Cryptobacteroides_sp900316045,GTDB_only
Cryptobacteroides_sp900320185,GTDB_only
Cryptobacteroides_sp900320965,GTDB_only
Cryptobacteroides_sp900771005,GTDB_only
Cryptobacteroides_sp902768985,GTDB_only
Cryptobacteroides_sp902801205,GTDB_only
Cumulibacter_sp900292035,GTDB_only
Cupriavidus_gilardii,GTDB_only
Cupriavidus_pauculus,GTDB_only
Cupriavidus_sp003402535,GTDB_only
Curtobacterium_pusillum,GTDB_only
Curtobacterium_sp003234115,GTDB_only
Curvularia_eragrostidis,GTDB_only
Cuspidothrix_issatschenkoi,GTDB_only
