feature	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45	F46	F47	F48	F49	F50	F51	F52	F53	F54	F55	F56	F57	F58	F59	F60	F61	F62	F63	F64	F65	F66	F67	F68	F69	F70	F71	F72	F73	F74	F75	F76	F77	F78	F79	F80	F81	F82	F83	F84	F85	F86	F87	F88	F89	F90	F91	F92	F93	F94	F95	F96	F97	F98	F99	F100	F101	F102	F103	F104	F105	F106	F107	F108	F109	F110	F111	F112	F113	F114	F115	F116	F117	F118	F119	F120	F121	F122	F123	F124	F125	F126	F127	F128	F129	F130	F131	F132	F133	F134	F135	F136	F137	F138	F139	F140	F141	F142	F143	F144	F145	F146	F147	F148	F149	F150	F151	F152	F153	F154	F155	F156	F157	F158	F159	F160	F161	F162	F163	F164	F165	F166	F167	F168	F169	F170	F171	F172	F173	F174	F175	F176	F177	F178	F179	F180	F181	F182	F183	F184	F185	F186	F187	F188	F189	F190	F191	F192	F193	F194	F195	F196	F197	F198	F199	F200	F201	F202	F203	F204	F205	F206	F207	F208	F209	F210	F211	F212	F213	F214	F215	F216	F217	F218	F219	F220	F221	F222	F223	F224	F225	F226	F227	F228	F229
U83	0	0.000457222	0	0.001055854	0	0.000403373	0	0	0	0	0	0	0	0	1.64e-05	0	1.03e-05	2.16e-05	0	0	0	0	0	0	0	0.008175155	0.012258019	0	0	0.000569921	0	0	0	0	0.000120555	0	0	0	0	0.000195544	0	0	0.000392374	0	0.004629503	0	0	0	0	0	0.001951587	0	0	0	4.14e-06	0.0122943	4.54e-05	0	0	0	0	0.000124697	0.000214399	0.024243362	2.6e-05	0	0	0	0.000195402	0.001221403	0	0	0.000310386	0.019003515	0	3.51e-05	0	8.31e-05	3.71e-06	0	3.63e-05	0	0	8.96e-05	0	0.001896166	3.96e-05	0	0.005629936	0.426924677	0.011642104	0	0	0.000384233	0.006464535	0	3.27e-05	0	0	0.001131415	0	0	0	0	0	0	0	0.001107418	0	0	0.000332668	0.00127011	0	0	0	0	0	0	0	3.44e-05	0.000739612	0	0	0.002098995	0.000279104	0.000553638	0	0.000384518	0	0.002415952	0.007140584	0	0	0.001469511	0.081729698	0	4.93e-05	0.000415942	0.000610058	0.000696189	0	0.000471792	0	0	0.000503787	0	0	0	1.5e-05	0.005201852	0.000398231	0.00033124	0	0	0.000321384	0	0.000417371	0	0.017604708	0.015118338	1.54e-05	0.000134124	0	0.000706759	0	1.7e-05	0	0.000277247	5.66e-05	4.86e-06	0	0	0.074483414	0.03310228	0	0	9.71e-06	0	0	0	0	0.000148122	6.07e-05	0.000195259	0.000745468	0.00977022	0.000205257	0.004228415	0	2.06e-05	0.000876022	0	8e-06	0.000206543	0	0	7.14e-06	0	0.000193688	0	0.000108842	0.000232539	0.000210685	0	2.51e-05	0	0.000588347	0.000464936	0	0.002050002	9.56e-05	0.000440511	0	0	0	0	0	0	0	0.011221877	0	0	0	0	0	5.74e-05	0	0	0
U84	0	0	0	0	0	0	0.000103682	0	0	0	0	0	0	0	0.000203965	0.000254956	0.000207364	0.000326344	0	0	0	0	0	0	0	0	0.063560618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48e-05	0	0	0	0	0	0	0.005121223	0	0	0	8.33e-05	0.000152974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054385589	0	0	0	0	8.67e-05	3.4e-05	0	0	0	0	0	0	0	0	0.038938634	0.006610168	0	0	4.25e-05	0	0	0	0	0	0.002547864	0	3.4e-05	2.38e-05	0	0	0	0	0	0	0	0	0	0.006360311	0	0	0	0	2.55e-05	0.000108781	0	0	0	0.013171045	0	0.008690612	0	0.006312719	0	0	0	0.022771002	0.03843552	0	0	0	0.478163838	0	0	0	0	0.000254956	6.12e-05	0	0	0	0.000152974	0.00438185	0	0	0.000120679	0.014357442	0	0	0	0	0.00011728	0	0.000358639	0	0.035153382	0.000295749	0.00023456	0	0	0.008452653	0	0.000496315	0	0.000382435	0.000193767	0.000124079	6.8e-05	0	0.001480447	0.000464021	0	0	0	4.93e-05	0	0	0	0	0	0	0.002442482	0.057791806	0	0.009482677	0	0	0	0	0	0	0	0	0.000159773	0	0	0	0	0.006343314	0	0	0	0	0.002702537	0.002019254	0	0	0.003608482	0	0	0	5.61e-05	0	0	0	0	0.0660048	0	0	0	0	0	0.000730875	0	0	0
U85	0.00094088	0	0	0.003350079	0	0	0	0	0	0	0	0	0	0	0.000418	0.00013832	0.00016112	0.00033896	0	0	0	0	0	0	0	0	0.00055784	0	0	0	0	0	0	0	0	0	0	0	0	3.5e-05	0	5.93e-05	0	8.97e-05	0	0	0	0	0	0	0.012913915	0	0	0	0.00010488	0	0	0.003666239	0	0	0	0	0	0.028203589	0	0	0	0	0	0	0	0	0	0.107682837	0	0	0	0	7.3e-05	0	0	0	0	0	0	0	0	0	0.130513228	0.001301119	0	0	0	0	0	0	0	0	0.002264799	0	6.99e-05	3.5e-05	0	0	0	0	0	0.003523359	0	0	0	0.00121144	0	0	0	0	2.28e-05	0	0.02503895	0	0	0	0	0.005810958	0	0.02406615	0	0.006578557	0	0.022629751	0.036098466	0	0	0.003500559	0.420024472	0.002925999	0	5.17e-05	0	0.00021736	0.00010336	0	0	0	0.00017024	0	0	0	0.00016416	0.011213036	0	0	0.003471679	0	8.21e-05	0	0.007738317	7.45e-05	0.00021736	0	0.00025536	0	0.00022952	0.001445519	0	0.000456	0	0.00050312	0	6.69e-05	0.0001216	0	0.00023864	0	0	0	0	5.02e-05	0	0	0	0	0.004368478	0	0.00081016	0.094539402	0	0.015947834	0	0	0	0	0	0	0	0	0.00015048	0	0	0	0	0	0	3.8e-05	0	0	0.001954719	0.00035568	0	0	0	0	0	0	4.71e-05	0	0	0	0	0	0	0	0	0	0	0.00095152	0	0	0
U86	0	0.001931678	0.00202157	0.011092667	0	0	0	0	0	0	3.8e-05	0	3.5e-05	0	0.000265681	0.000189772	9.89e-05	0.000186775	0	0	0	0	0	0	0	0	0.033507724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89e-05	0	4.89e-05	0	0	0	0	0	0.00042449	0.006703942	0	0	0	6.19e-05	0	0	0	0.000147822	0	0	0	0	0	8.79e-05	0.009293829	0	0	0	0	0	0	0.003386929	0.087094313	0	0	0	0	5.79e-05	3.8e-05	0	0	0	0	0	0	0	0	0.025289602	0	0.099771075	0	0	0.000758089	0	0.000515381	0	0	0	0	4.59e-05	1.7e-05	0	0	0	0.001458247	0	0	0	0	0	0.005855961	0	0	0	0	1.1e-05	0.003044341	0	0	0	0	0	0.000872951	0	0	0	0	0	0.014805204	0.025144776	0	0	0.007234304	0.400483619	0	0	0	0	0.000134838	5.69e-05	0	0	0	0.000163803	0	0	0	9.49e-05	0.006837781	0.001098679	0	0.000455453	0	0	0	0.000267678	0	0.06423479	0	0.000255693	0	0	0.005623241	0	0.000244706	0	0.000351577	0	7.29e-05	0	0.003112259	0.000169796	0	0	0	0	0	0	0	0	0	0	0.002731716	0.002864557	0.043899233	0.00093987	0.048737418	0	0	0.004223923	0	0	0	0	0	8.99e-05	0	0	0	0	0	0.000237714	0	0	0	0.000496403	0	0	0.00838592	0	0.003436869	0	0	4.79e-05	0	0	0	0	0	0	0	0	0	0.000756091	0.000147822	0	0	0
U87	0	0	0	0.00200733	0	0	0	0	0.001002166	0	0	0	0	0	3.2e-05	2.03e-05	0	3.03e-05	0	0	0	0	0	0	0	0	0.00458685	8.49e-05	0	0.000617486	0	0	0	0	0	0	0	0	0	0	0	8.33e-06	0	8.33e-06	0	0	0	0	0	0	0	0	0	0	0	0.009682611	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002503251	0	0	0.001249627	0.031525771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005077442	0	0.011768542	0	0	0	0	0	5.5e-05	0.000258785	0	0	0	3e-06	0	0	0	0	0	0	0	0	0	0.014110593	0.002449962	0	0	0	0	0	0	0	0	0	0	0.001172358	0	0.001250626	0	0.001016488	0	0.005824487	0.006158543	0	0	0.001162366	0.63523282	0	0	0	0	1.97e-05	8.66e-06	0	0	0	0.000424647	0	0	0	0	0.00209992	0.000482932	0	0	0	0	0	0.001386513	0	0.022054984	0	0	0	0	0.000118568	0	3.93e-05	0	0.000617486	0	2.5e-05	0	0	0.042183903	0.017584703	0	0	0	0	0	0	0.001881768	0	0	0	0.001421484	0.046025707	0	0.004007999	0	0	0	0	0	0	0	0	1.97e-05	0	0	0	0.000193173	0	0	0	0	0	0.000318069	0.000606495	0	0.006463622	0	0.000628144	0	0	0	0	0	0	0	0.005127401	0	0	0	0	0.000222482	0	0	0	0.002441302
U88	0	0	0	0	0	0	0.01414957	0	0	0	0	0	0	0	5.82e-05	4.8e-05	0	0.000104744	0	0	0	0	0.001901222	0	0	0.04282834	0.00473645	0	0	0.000924298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004007844	0	0	0	1.48e-05	0	0	0	0	0	0	0	0	0	0	0.000345398	4.6e-06	0	0	0.001737209	0	0	0	0.020361115	0	0	0	0	2.3e-05	0	0	0	0	0.000148174	0	0.004290907	0	0.025929381	0.010816172	0	0	0	0	0	0.003175005	0	0	0	0	0.020887898	0	8.18e-06	0	0	1.33e-05	0	0	0	0	0	0	0.000213064	0.025369387	0	0	0	0	3.78e-05	0.001906332	0	0	0	0	0.002378955	0	0	0	0	0	0.008312035	0.004237258	0	0	0.001778596	0.638007993	0	0	0	0	5.06e-05	0	0	0	0	3.73e-05	0	0	0	3.93e-05	0.001933923	0	0	0.000878824	0	0	0	0.001479183	0	0.025930914	0	0	0	0	0.000157882	0	8.28e-05	0	0.000133867	0	0	0	0	0.004695575	0	0	0	0	0	0	0	0.000939626	0	0	0	0	0.094926225	0	0.002948146	0	0	0	0	0	0	0	0	3.32e-05	0	0	0	0	0	0	0	0	0	0.001233419	0.001614583	0	0	0	4.09e-05	0	0	2.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U89	0	0.00269733	0.001746971	0.015905211	0.001176756	0.002569771	0	0.001662495	0	0	2.2e-05	0	6.25e-05	0	0.000166418	9.8e-05	0.000102216	0.000239068	0	0	0	0	0	0.000336216	0	0	0.006146501	0	0	0	0.003688238	0	2.79e-05	3.55e-05	0.001002735	0	0.00103737	0	0	0	0	2.53e-05	0	5.41e-05	0	0	3.04e-05	0	4.31e-05	0.000399573	0.033243141	0	0	0	6.42e-05	0	0	0.000495032	0.00121646	0	0	0	0.000309184	0.040669458	0	0.001238424	0	0	0	0.004782207	0	0	0.002017296	0.06497331	0.00089207	0	0	0	0	0	0	0	0	0	0	0	0	0.000242447	0.022013697	0.000587111	0.012541362	0	0	0	2.62e-05	0.000239068	0	0	0.000941912	0	2.11e-05	0.000506858	0	0	0	0.000401263	0	0.037315746	0	0	8.7e-05	0.023256344	0	0.000114043	0	2.87e-05	8.45e-06	5.58e-05	0.003895205	0.000510237	0	0	0.002371252	0.00495285	0.001545918	0.003743148	0	0	0	0.012726365	0.033717898	0	0	0.002221729	0.391071524	0	0	0	0	0.000102216	4.14e-05	0	5.07e-05	0.001148034	0.00151804	0.000282151	0	0	8.28e-05	0.011214238	0.000475602	0.00139386	0	0	0	0	0.002442212	0	0.027076366	0	0	0	8.36e-05	0.000615833	0	0.000191761	0	0.000281306	0.000103906	0	0	0	0.000178245	0	0.000113198	0	0	0	0	0	0	0	0	0.000261877	0.006413446	0.066282693	0	0.025203525	0.000432519	0	0.001470734	0	0	0	0	0	6e-05	0	0	0	0	0	0	0	0	0	0.0008228	0.001589845	0.000404642	0.011288577	0	0.0009115	0	0	4.73e-05	0	0	0	0	0.01356775	0	0	0	0	0	0	0	0	0
U90	0	0.00082131	0	0.006193238	0.001231085	0.000151248	0	0	0	0	0	0.002335545	0	0	6.77e-05	0	0	0.001338366	0	0	0	0	0	0	0	0	0.007075223	9.15e-05	0	0.004619208	0	0	0	0	0	0	0	0	0	0	0	5.63e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003585096	0.000196094	0	0	0	0	0	0	5.54e-05	0	0	0.000521453	0.000203129	0	0.002129777	0.00125219	0.094909638	0	0	0.000636647	0	0	0	0	0	0	0	0.006377022	0.007982709	0.00080724	0	0	0	0	0.00126538	0	0	0	0	0	0.000596197	0	0	0	2.64e-05	0	0	0	0	0.00039043	0	0	0	0	0.000196094	0	0	0	0	8.79e-06	0	0	0	0	0	0.001446525	0.011161547	0.000630492	0.003424176	0.001406075	0.001294398	0	0.021529922	0.037617569	0.000480123	0	0.004598103	0.573646158	0.000855604	0	3.08e-05	0	0	3.61e-05	0	0	0	3.52e-05	0	0	0.00181673	0.00209988	0.015338443	0.002547467	0	0.00061906	0	4.04e-05	0	5.45e-05	0.001689225	0.001826403	0	0	0	0	0.001961822	0	0.000229509	0	0	0	0	0	0	0.013858503	0.016369037	0.001982047	0	0	4.84e-05	2.9e-05	0	0	0	0.000921555	0.000252372	0.001417507	0.037839164	0	0.013249995	0	0	0.001509838	0	6.24e-05	0	0	0	0	0	0	0	0	0.000466933	0.001122926	0	0	0	0.001060492	0.00153446	0	0.000274356	0	0	0	2.81e-05	0	0	0.000453743	0.001167772	0	0.034001695	0	0	0	0	0	0.000218078	0	0	0
U91	0	0	0	0.011893344	0	0	0	0	0	0	0	0.002193503	0	0	0.0001092	0	0	0	0	0	0	0	0	0	0	0	0.015748592	0	0	0	0	0	0	0	0.00101129	0	0	0.003877404	0	0	0	9.34e-05	0	0	0	0	0	0	0	0	0.011958232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002893018	0	0	0	0.084522668	0	0	0	0	0	0	0	0	0	0	0.001052438	0	0	0	0	0	0.029439786	0	0	0	0	0	0	0	0	0	5.86e-05	2.22e-05	0	0	0	0.002158686	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0.003136741	0	0.017128632	0.036749881	0	0	0.007183485	0.457139647	0	0	0	0.00221566	0	7.91e-05	0	0	0	0.001421187	0	0	0	9.34e-05	0.021113654	0.001497153	0	0.003426359	0	0	0	0.002760079	0	0.045109248	0	0	0	0	0	0	0.000183583	0	0.000246888	0	0	0	0	0	0	0	0	0	6.01e-05	0	0	0	8.55e-05	0	0	0.002202999	0.072697376	0	0.012861904	0.00111416	0	0.007693087	0	0	0	0	0	0.002475208	0	0	0	0	0	0	0	0	0	0.004103718	0	0	0.004743094	0.001536718	0.006781501	0	0	0	0	0	0	0	0.044640794	0	0	0	0	0.000813464	0	0	0	0
U92	0	0.004804658	0	0.008761588	0	0	0	0	0	0	0	0	0	0	0.000153895	0	0	0.000106944	0	0	0	0	0	0	0	0	0.020770623	0	0	0.005665427	0	0	0	0	0	0	0	0	0	0	0.005999301	0.003137895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000847727	0	0	0	0	0	0	0	0.011909917	0	0	0.001865	0.109802858	0	0	0	0	0	0	0	0	0	0	0	0.01461221	0	0	0	0	0	0	0	0	0	0	0	0	0.000675573	0.094509857	0	3.13e-05	0.001546776	0.000391259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012136847	0	0	0	0.00089207	0	0.00804428	0.029816526	0	0	0.011075231	0.387541799	0	0	0.004919427	0	0	0	0	0	0	0.001992811	0	0	0	0	0.013592329	0.004966378	0.004491651	0	0	0	0	0.000119986	0	0.015517322	0	0	0	0	0	0	0.000396476	0	0.000237364	0	0	0	0	0.011868182	0.015441679	0	0.001351147	0	0	0	0	0	0	0.001210294	0	0	0.040101414	0	0.034057771	0.001163343	0	0.003617839	0	0	0.004324713	0	0	0	0	0	0	0	0	0	0	0	0	0.005834972	0	0	0	0	0.000341699	0	0	0	0	0	0	0	0.015916406	0	0	0.001807615	0	0	0	0	0	0
U93	0	0	0	0	0	0.00215333	0	0	0	0	0	0	6.36e-05	0	0.005074144	0	0	5.37e-05	0	0	0	0	0	0	0	0	0.033457138	0	0	0.012391091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248538	0.027283464	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000383742	0	0	0	0	0.003891105	0	0	0.002057891	0.072529238	0	0	0	0	0	0	0.001087601	0	0	0	0	0	0	0	0.012381149	0	0.004175432	0	0	0	0	0	0	0	0	0.017057633	6.76e-05	3.38e-05	0	0	0	0.002177189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001387834	0	0	0.007684783	0	0	0.000276374	0	0	0.014222316	0.033031642	0	0	0	0.530393167	0	0	0	0	0.000322105	6.16e-05	0	0	0	0.000137193	0	0	0	0.000896724	0.013906176	0	0.006720457	0.001280466	4.18e-05	0	0	0.005352506	0	0.018717864	0	0	0	0	0.005115898	0	0.000576607	6.16e-05	0.000505028	0	0.00010538	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001320232	0.003384088	0.055620728	0	0.011884074	0	0	0	0	0	0	0	0	4.77e-05	0	0	0	0	0	0	0	0	0	0.000648186	0.002479411	0	0.005601043	0	0.00397859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U94	0	0.002664572	0	0.003491992	0	0.002033489	0	0	0	0	0	0.003427131	0.114390795	0	0.000569728	0.000368132	0	0.000134982	0.0001455	0	0	0	0	0	0	0	0	0	0	0.003297408	0	0	0	0	0	0	0	0	0	0	0	0.000732757	0	0	0	0	0	0	0	0	0.015422966	0	0	0	0	0	0	0	0	0	0	0	0.001858189	0	0.000308529	9.29e-05	0	0	0	0.011221005	0	0	0.001397148	0.113184725	0	0	0	0	0	0	0	0	0.001174515	0	0.001675876	0	0	0	0	0	0	0	0	0	0.000117452	0	0	0.000290999	0.00043124	0	5.78e-05	4.21e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001751255	0	0	0.004666508	0	0.006307323	0.0015444	0.005791939	0	0.031399882	0.048346212	0	0	0.003218523	0.41541385	0	0	0	0	0.007650128	6.31e-05	0	0	0	0.000354108	0	0	0	4.73e-05	0.007553712	0	0.001688147	0.000872998	0	0.00011044	0.000138488	0.002242097	0	0	0	0	0	0	0.000894034	0.000653872	0.000794113	0	0.000697697	0	0.000134982	0.000154265	6.49e-05	0	0	0	0	0	6.84e-05	0	0	0	0	0	0	0.001816116	0.04523287	0	0.009169986	0.000767818	0.000273469	0	0	0	0	0	0	0	0	0	0.000482077	0	0	0.000275222	0	0	0	0.005230976	0.005171374	0	0.007019045	0	0.001882731	0	4.73e-05	0	0	0.013349157	0	0	0	0	0	0	8.24e-05	0.000531161	0	0	0	0
U95	0.00057428	0.002515347	0	0.010850065	0	0.002245052	0	0	0	0	0	0	6.36e-05	0	0.000111027	0	0	2.07e-05	0	0	3.06e-05	0	0	0	0	0	0	0	0.000104136	0	0	0	0	0	0	0	0	0	0	0	0	0.000604908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000489287	0	0	0	0	0	0	0	0.000120982	0	0	0	0.004017663	0	0.002993913	0.001963272	0.078985714	0	0	0	0	0	0	0	0	0	0	0.005297159	0	0	0.089423063	0	0	0	0	0	0	0.028258408	0	0.000124044	0	0.000959431	0	3.22e-05	1.45e-05	0	0.001171531	0	0	0	0	0	0	0	0.002497735	0.017109717	0	0	0	6.89e-06	0	0	0	0	0	0	0.003373704	0.003946453	0.008063658	0.000649319	0.002987788	0	0.016203121	0.044038858	0	0	0.006039129	0.502782195	0	0	0	0	0.00112712	1.99e-05	0	0	0	5.67e-05	0	0	0	0	0.033317432	0.003742775	0.002927297	0.003338481	0	0	0	0.000219758	0	0	0	0	0	0	0	0	0.000169987	0	0.000112559	0	0	0	0	0	0	0	0.001307827	0	0	0	0	0	0	0	0	0.001165406	0.025366333	0.000737376	0.009226766	0	0	0	0	0	0.000976276	0.001052081	0	1.38e-05	0	0	0	0	0	0.000603377	0	0	1.23e-05	0.000391276	0	0	0.005774195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000388213	0.000439516	0	0	0
U96	0	0	0	1.77e-05	0	0.000233187	0	0.001840743	0	0	0	0.001822059	8.74e-06	5.34e-06	8.76e-05	2.43e-05	0	9.95e-06	0	0	0	0	0	0.00197687	0	0	0	0	0	0	0	0	1.02e-05	1.38e-05	0	0.000430461	0	0	0	0	0	0.000393093	0	0	0	0	0.00373317	0	0	0	0.00700482	0	0	0	0	0	0	0	0	0	0	0	0	0.121654524	0	0.368372804	0	0	0	0.000898533	0	0	0	0.027292788	0	0.0007362	0	0	0	0	0	0.000485057	0	0	0.005172813	0.023329343	0	0.000124722	0	0	0	0	0	0	0.00105116	0	0	0	0.000680148	0	0.000107251	3.88e-06	0	0	8.25e-06	0	0	0	0	7.04e-06	0	0	0	6.87e-05	0	7.28e-06	3.64e-06	0	0	0	0	0	0	0.003011287	0.001153073	0.000110406	0.001625998	0.001192139	0	0.007337736	0.009200075	0	0	0.001424841	0.313270383	0	0.000136855	0	0	0	6.31e-06	0	1.26e-05	0	4.9e-05	0	0	0	0	0.00131759	0	0.001057469	0.000662192	5.34e-06	0	0	5.63e-05	2.81e-05	0.000894651	0	0	0	0	0.000123024	0	9.9e-05	0	1.53e-05	0	7.04e-06	0	0	0	0	0	0.000381446	0.000244106	6.07e-06	0	0	0	0	0	0	0.000245319	0.04223372	0	0.00018223	0	0	0	0	0	0	0	0	1.12e-05	0	0.002144783	0	0.00103102	0.000559308	0	0	0	0	0.000865533	0.001885391	0	0.006282451	0.000154083	0	0	0	0	0	0	0	0	0	0	0.000510536	0	0	0	0.000212804	0	0	0
U97	0	0	0	0	0	0	1.11e-05	0	0	0	0	0	0	0.013765979	3.08e-05	0	0	0	0	0	4.77e-06	0	0	0	0	0	0	0	3.19e-05	0.001083057	0	0.015801078	0.019161402	0.018637963	0	0	0	0	0	0	0	1.51e-05	0	0	0	0	0	0	0.036098035	0	0.000443999	0	0	0	0	0.001105226	0	0.000455238	0	0.00435147	0.0055406	0	0	0.012245235	0	3.9e-05	0	0	0	0	0	0	0	0.004242164	0	0	0	0	0	0	0	0	0	2.74e-05	0.000671541	0.002714184	0	0	0	0	0	0	0	0	0	0	0	0	4.13e-05	0	7.54e-06	5.76e-05	0	0	2.76e-05	2.77e-06	5.05e-05	6.85e-05	0	4.93e-06	0	0	0	0.114934695	0.002398735	0.010426132	2.16e-06	0	0	0	0	0	0	0.000483719	0.000341313	0.000589023	0	0.000270341	0	0.001060579	0.000886459	0	0	6.02e-05	0.097817014	0	0	4e-06	0	0	8.62e-06	0	0.034116973	0	0	0	0	0	0	0.000528211	0	0	0.000218767	0	0	0	2.37e-05	0	0.000556539	0	0	0	0	0	0	3.42e-05	0	2.14e-05	0	0	0	0	0	0	0	4.6e-05	0	7.39e-06	0	0	0.000141482	0	0	0	0	0.004120079	0	0.000180432	0	0	0	0	0	0	0	0	5.85e-06	0	0.000424909	0	0	0	0	0	0	2.93e-06	0.000153799	0.000717573	0	0.001511661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88e-05	0	0	0
U98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.96e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52e-05	0.002364571	0	2.49e-05	1.91e-05	9.54e-06	0	0	0.000173048	0	0	0	0	0	0	0	0	0	0	0	3.49e-05	8.92e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000423697	0	0	6.56e-05	0	0	0	0	0	0	0	0.040855877	0	0	0	0	0	0	0	0	0	0	0.003024394	0	0.001095969	0	0	0	0	0	0	0	0	0	0	0	9.38e-05	0	2.03e-05	0.000393404	0	0	0	0	0	0	0	9.54e-06	0	0.010389507	0	0.00011495	0	0	5.81e-06	0	0	0	0	0	0	0.001478168	0.001748322	0.003451411	0.001027082	0.002338013	0	0.00732403	0.019611253	0	0	0.001936309	0.825809766	0	0	7.05e-06	0	1.7e-05	2.57e-05	0	3.28e-05	0	1.08e-05	0	0	0	0.000494244	0.002711497	0	0	0.000449011	0	0	0	4.48e-05	0	0	0	0	0	0	0.000146074	0	7.1e-05	0	2.78e-05	0	0	0	0	0	0	0	4.4e-05	0	2.41e-05	7.88e-06	0	0	0	0	0	0.000890968	0.051541681	0	0.004736198	0	0	0	6.14e-05	7.18e-05	0.000597575	0	0.000633679	1.16e-05	0	0	0	0	0	0.000946991	0	0	0	0.000742404	0.003192047	0.001243288	0	0.000654428	0.000123665	0	0.000314557	0	0	0	1.37e-05	0	0	0	0	0	0	0	0	0	0	0
U99	0	0	0	0	0	0	0	0.001322767	0	0	0	0	0	0.005705937	1.84e-05	0	0	6.93e-05	3.81e-05	0	0	0	0.002397415	0	0	0	0	0	0	0.005731991	0	0.00995202	0.01043503	0.009085006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004149882	0	0.009892295	0	0	0	7.62e-06	0	0	0	0	0.012092898	0.010357267	0	0	0.035777647	0	0	0	0	0.001143192	0.001444622	0.001527596	0	0.00168753	0.042549413	0	0	0	0	0	0	0	0	0	0	0	0	0.001482702	0.026606461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000369573	0	8.02e-06	0	0	0.002103601	0	0	0	0.007524541	0	0.085763818	0.001102306	0.002706863	0	0	0	0	0	0	0	0.003983133	0.000806888	0	0.001747656	0.000394826	0	0.014095087	0.017459325	0	0	0.005204889	0.358168088	0	0	0	0	2.45e-05	0	0	0.01255747	0	6.37e-05	0	0	0	0	0	0.001235384	0	0.001633818	0	0	0	6.61e-05	0	0	0	8.1e-05	0	4.49e-05	0.000170757	0	4.37e-05	0	8.66e-05	3.85e-05	9.62e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149152	0.032813045	0	0.003729001	0.000256537	0	0.000312253	0	0	0	0	0	1.36e-05	0	0	0	0	0	0	0	0	0.001029353	0.001857887	0	0	0	0	0.001632615	0	0	0	0	0	0	0	0	0	0.000595646	0	0	0.000268963	0.000419277	0	0	0
U100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.26e-05	0	5.67e-05	8.07e-05	0	0	0	0	0	0	0	0	0	0.001282989	0	0.004906111	0	0	0	0	0	0	0.001028313	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010785276	0	0	0	9.13e-06	0	0	0	0	0	0	0	0	0.170453006	0	0	0	0	0	0.00224499	0	0	0	0.079706767	0.000765469	0.000293117	0	0	0	0	0	0.000756339	0.001584756	0.000741923	0	0.004628851	0	0	0	0	0	0	0	0	0	0.000189325	0	0	0	0	0	0	0	0.000736637	0	0	0	0	0	0	0	0	0	1.49e-05	0	0	0	0	0	0	0.000257078	0	0	0.007607596	0	0	0	0.008661376	0	0.020316394	0.031940177	0.000351741	0	0.005360203	0.496275488	0	0	0	0	1.97e-05	0	0	0	0	4.76e-05	0	0	0	3.27e-05	0.001917756	0	0.000112922	0.000204221	0	0	0	8.65e-05	6.05e-05	0.005549047	0	0	0	0	0.000269091	7.78e-05	0.000108117	0	7.4e-05	0	0	3.8e-05	0	0	0	0	0.001121534	0	0	0	0	0	0	0	0	0	0.034361038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42e-05	0	0	0.005056033	0	0.000940859	0.003195459	0	0	0	0.000458897	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54e-05	0	0	0
