feature	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45	F46	F47	F48	F49	F50	F51	F52	F53	F54	F55	F56	F57	F58	F59	F60	F61	F62	F63	F64	F65	F66	F67	F68	F69	F70	F71	F72	F73	F74	F75	F76
U79	-14.8338492352103	-16.0493680001435	-13.0898077494806	-2.83772586433918	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-1.24997319347086	-4.73818325399036	-16.2843426216359	-15.9202681288458	-17.7310694602423	-17.6076965920634	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-7.54187816844548	-15.723196489232	-16.351198745392	-6.84069695656306	-14.8819465519187	-13.4518016408061	-13.0209608429286	-15.1808162835742	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-5.89586812079989	-15.264861678251	-16.1539552065063	-16.2214446372443	-12.3246604680614	-6.51979344217045	-14.670512549717	-11.7484510339182	-8.02399328274512	-9.14012047787191	-16.0880227886323	-9.51193132455515	-2.40416009054573	-18.9721165880977	-20.0227426611677	-9.10905532664158	-20.7092972235172	-11.3838365618762	-18.6605305707761	-17.6071291412597	-16.3422004395683	-11.864447708361	-5.53134320145805	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-16.0089602737891	-17.6907208158969	-16.523352293244	-10.0028878346441	-8.92381262275529	-11.2784741614095	-18.031593003745	-19.4522548386583	-17.8929935777092	-9.76855757820745
U80	-14.8338492352103	-16.0493680001435	-13.0898077494806	-7.60321125106328	-15.0957649283838	-10.9568516288583	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-6.15233400640558	-6.36262586423826	-16.2843426216359	-15.9202681288458	-17.7310694602423	-8.16996914507364	-15.9783356009776	-10.2259015664798	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-9.41141853376912	-9.3659977871466	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-10.2726135655263	-15.264861678251	-16.1539552065063	-9.22322915864316	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-13.071513834774	-0.315615705421142	-11.7746466636037	-13.0883082754374	-6.18272895459778	-9.58227386846631	-16.1377163698495	-18.6605305707761	-17.6071291412597	-7.61220135858879	-19.6231124496757	-3.29017931424037	-16.7157974840359	-8.81267387108675	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-7.72401297257987	-13.9910675686947	-11.1571017342637	-11.0751571761117	-16.523352293244	-8.92465183529713	-9.55939883962091	-11.2784741614095	-6.28158787898461	-19.4522548386583	-12.7085591640864	-18.7338988770539
U81	-14.8338492352103	-16.0493680001435	-7.39923350585316	-7.49333430655548	-9.08973558465022	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-13.2973302455284	-6.40223503877447	-16.2843426216359	-15.9202681288458	-14.2023666381281	-11.5377683802533	-15.9783356009776	-11.7676089513989	-12.1150375311599	-14.205062244109	-12.6960461644594	-15.723196489232	-11.0660951912536	-13.8614826519011	-11.2553394916201	-13.4518016408061	-13.0209608429286	-11.5150050237685	-11.6668856540747	-13.0526466297786	-13.4138321397183	-16.2500243696286	-15.9969445794703	-10.3506657873433	-15.264861678251	-16.1539552065063	-11.9706719611855	-12.3246604680614	-7.24334608670264	-7.78194931340939	-4.95467142794833	-12.5434596870288	-9.14012047787191	-16.0880227886323	-6.88574437599791	-0.26150159254029	-18.9721165880977	-20.0227426611677	-6.66926845615327	-15.9194764743833	-16.1377163698495	-7.7998891290758	-9.9496025306143	-9.30143531588556	-13.3764828027111	-4.41932607547318	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-10.8750359262567	-11.617609471905	-11.8242903982076	-12.405077513594	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-7.32742019130677	-6.90787226664931	-15.6976703952784	-19.4451697174657	-18.7338988770539
U82	-9.64614849429159	-12.5381913751108	-13.0898077494806	-7.09305288861509	-15.0957649283838	-8.38840473643103	-15.6953083185588	-14.6458258837399	-11.3042076564718	-17.3949151054918	-16.8574228740114	-7.64956652346998	-16.2843426216359	-15.9202681288458	-12.7804295772811	-9.86344229159796	-15.9783356009776	-12.798576485412	-11.5879438423121	-9.86747162056734	-8.43458851060095	-15.723196489232	-10.3367276140523	-10.5716479828577	-11.3573724780392	-9.16034483877186	-13.0209608429286	-10.3381783855449	-10.2325630935956	-13.5196761285682	-13.5964088004	-13.2169911477249	-15.9969445794703	-11.8261573261476	-15.264861678251	-16.1539552065063	-7.49686390039034	-3.59133711650325	-4.84843269363524	-9.69258576808338	-3.81807007814983	-12.5434596870288	-9.14012047787191	-13.6643099059434	-6.72910087886941	-0.535304216621616	-18.9721165880977	-20.0227426611677	-7.20914446333467	-11.125982782267	-8.42934976451561	-18.6605305707761	-17.6071291412597	-9.84116831890968	-19.6231124496757	-4.96738907002668	-16.7157974840359	-12.3922785898381	-17.0149994355576	-12.5869141226297	-15.7643960503136	-13.1269313647071	-16.5870198976351	-9.07951616016005	-11.3947662154076	-8.9895696261366	-14.3830690903291	-17.6907208158969	-16.523352293244	-17.4210571739312	-14.370329619432	-7.61507592042587	-12.819833994885	-19.4522548386583	-19.4451697174657	-18.7338988770539
U83	-14.8338492352103	-16.0493680001435	-8.62651553062707	-6.63466667672984	-15.0957649283838	-10.1533572287267	-15.6953083185588	-14.6458258837399	-16.4824142884841	-7.62906750494472	-6.99956360816654	-9.21598004600556	-16.2843426216359	-15.9202681288458	-17.7310694602423	-12.0447145486573	-15.9783356009776	-18.341700093418	-17.8029787529643	-10.0013811189727	-6.67311166023329	-15.723196489232	-9.04233466071089	-16.6706124525133	-6.56247500101184	-13.4518016408061	-9.22997328813721	-17.7902520967782	-10.7846208265127	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-4.03938649531005	-15.264861678251	-16.1539552065063	-11.3360301776198	-12.3246604680614	-7.46651158773408	-1.76199687769251	-1.94678909526345	-6.31361713508981	-2.8923835870412	-16.0880227886323	-9.91794086104258	-3.01643348721911	-18.9721165880977	-16.5814194101519	-9.04799204372667	-15.008930750594	-12.3397230571323	-18.6605305707761	-12.9563156864588	-12.5462737203446	-13.1148764619916	-6.96837335651683	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-11.5707904211245	-11.2907593314769	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-9.78678725472888	-19.4522548386583	-19.4451697174657	-18.7338988770539
U84	-14.8338492352103	-16.0493680001435	-4.92851818722984	-11.4395696232661	-15.0957649283838	-13.2738360934661	-15.6953083185588	-14.6458258837399	-13.8546557883484	-17.3949151054918	-16.8574228740114	-7.2523152883421	-16.2843426216359	-15.9202681288458	-17.7310694602423	-11.7093463414493	-15.9783356009776	-11.3729605993749	-11.6307048172282	-14.205062244109	-12.2947337301118	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-11.5584781192632	-11.4714782435457	-15.4083742936213	-12.9353530344244	-16.2500243696286	-15.9969445794703	-9.63540255842989	-15.264861678251	-16.1539552065063	-11.9361424012997	-12.3246604680614	-15.8771778154292	-7.66074523864446	-2.88101268650952	-3.48448580610669	-9.14012047787191	-16.0880227886323	-6.30339675092308	-0.599195905221927	-18.9721165880977	-20.0227426611677	-7.13887975214532	-20.7092972235172	-16.1377163698495	-18.6605305707761	-9.3618453253438	-14.2559131539428	-19.6231124496757	-4.93429998648779	-16.7157974840359	-11.6532204734999	-13.2573707216959	-11.2628928088688	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-10.4462539895832	-13.9910675686947	-12.5996164096648	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-7.07964860855792	-19.4522548386583	-19.4451697174657	-18.7338988770539
U85	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-7.10238607338175	-16.2843426216359	-15.9202681288458	-17.7310694602423	-10.8904697728786	-11.6564308334472	-11.7391164225387	-11.7378280890649	-14.205062244109	-13.6960461644594	-15.723196489232	-10.7463716014142	-16.6706124525133	-11.1055406404776	-13.4518016408061	-13.0209608429286	-11.7802439346503	-10.5806522133459	-15.4083742936213	-13.2095865493137	-16.2500243696286	-15.9969445794703	-15.9834592143757	-6.42999677754525	-16.1539552065063	-8.9139827771799	-12.3246604680614	-15.8771778154292	-9.54968856482031	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-7.84587460155498	-0.283755591889527	-18.9721165880977	-20.0227426611677	-7.22211604636365	-20.7092972235172	-16.1377163698495	-18.6605305707761	-17.6071291412597	-13.6296832492191	-9.31201563513802	-4.3342881356362	-16.7157974840359	-15.6606162768645	-17.0149994355576	-12.569547728966	-15.7643960503136	-14.270267055359	-16.5870198976351	-5.08114845749785	-11.707548545771	-6.6170411794613	-11.6328413603109	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-10.3915349091296	-19.4522548386583	-7.8403442951712	-18.7338988770539
U86	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-13.6736611865169	-17.3949151054918	-16.8574228740114	-7.57897947580071	-16.2843426216359	-5.8233201455644	-13.8424524308467	-11.1498396984757	-15.9783356009776	-11.152437749646	-12.1584794487616	-14.205062244109	-13.6960461644594	-15.723196489232	-10.9899737095087	-16.6706124525133	-11.5475019809183	-13.4518016408061	-13.0209608429286	-12.0555552268186	-11.1205586402719	-15.4083742936213	-13.0539179324369	-16.2500243696286	-7.40726108107411	-13.0162874340495	-15.264861678251	-16.1539552065063	-11.2888298315734	-12.3246604680614	-4.64532023929482	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-6.75684638030782	-0.218524588466588	-18.9721165880977	-20.0227426611677	-7.66606550986885	-20.7092972235172	-16.1377163698495	-18.6605305707761	-16.6071291412597	-13.6419605554693	-19.6231124496757	-4.44361144937959	-16.7157974840359	-12.1868226881425	-17.0149994355576	-11.0462742778595	-15.7643960503136	-14.270267055359	-16.5870198976351	-7.86940519966129	-16.4096969784398	-13.9910675686947	-11.4351095834027	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-8.43707390583588	-19.4522548386583	-19.4451697174657	-18.7338988770539
U87	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-9.31642911168123	-16.2843426216359	-15.9202681288458	-17.7310694602423	-14.9037884296168	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-7.014601657323	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-10.8124692601753	-15.4083742936213	-16.1297931243	-16.2500243696286	-15.9969445794703	-5.10121141955875	-15.264861678251	-16.1539552065063	-9.15511406125994	-12.3246604680614	-8.16051402492416	-14.670512549717	-11.7484510339182	-12.5434596870288	-4.0400966507537	-16.0880227886323	-8.09671062320133	-0.349357158350336	-18.9721165880977	-20.0227426611677	-8.72237144948426	-18.3500369996346	-16.1377163698495	-18.6605305707761	-11.2313805677719	-17.4503589592939	-19.6231124496757	-5.40637727789406	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-15.6685279072694	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-8.85926494734575	-8.9267383470561	-19.4451697174657	-18.7338988770539
U88	-14.8338492352103	-16.0493680001435	-13.0898077494806	-5.36901023692381	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-9.26983794265964	-16.2843426216359	-12.6682362945593	-17.7310694602423	-14.0100959166954	-15.9783356009776	-18.341700093418	-14.172956481428	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-14.4701855570783	-13.6085620230732	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-14.9834592143757	-15.264861678251	-16.1539552065063	-14.5779303970137	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-2.12246055007599	-16.0880227886323	-13.071513834774	-0.51794232885742	-18.9721165880977	-20.0227426611677	-8.1046223787319	-20.7092972235172	-16.1377163698495	-18.6605305707761	-17.6071291412597	-16.2765559594775	-19.6231124496757	-5.24436217619716	-16.7157974840359	-8.78834552407731	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-11.118178329062	-13.9910675686947	-15.1727987986586	-17.6907208158969	-16.523352293244	-17.4210571739312	-6.28173821022096	-11.2784741614095	-15.2116007994504	-19.4522548386583	-19.4451697174657	-18.7338988770539
U89	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-5.01504191862181	-15.6953083185588	-14.6458258837399	-13.7946128800589	-17.3949151054918	-16.8574228740114	-4.76294532492019	-16.2843426216359	-10.226406314271	-14.3963635316648	-12.3082662294011	-15.9783356009776	-12.9092769131419	-12.4966610702776	-14.205062244109	-13.6960461644594	-13.725125640133	-16.351198745392	-16.6706124525133	-14.8819465519187	-10.8345832669874	-13.0209608429286	-12.5808973135993	-11.8708667235541	-14.1356103844749	-17.2472495550717	-16.2500243696286	-15.9969445794703	-12.2816285557389	-7.62728667240666	-16.1539552065063	-12.217135987022	-12.3246604680614	-15.8771778154292	-11.0454873189331	-3.79207505648195	-5.72221571722254	-9.14012047787191	-16.0880227886323	-8.008081869982	-0.656230018892972	-18.9721165880977	-20.0227426611677	-8.82062456214704	-20.7092972235172	-11.0439238872382	-18.6605305707761	-9.94379586711594	-10.9734796379895	-19.6231124496757	-4.36460834335801	-16.7157974840359	-7.73209020074037	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-7.88291055927246	-16.4096969784398	-9.4772678010796	-13.0921151956946	-17.6907208158969	-13.2989006729249	-17.4210571739312	-13.9862653973816	-8.77586741273356	-12.1138420527594	-19.4522548386583	-9.76582712404219	-18.7338988770539
U90	-14.8338492352103	-16.0493680001435	-13.0898077494806	-9.58137120428599	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-8.54856291635327	-16.2843426216359	-15.9202681288458	-17.7310694602423	-13.3845795908439	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-9.05324554479612	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-12.8377827825246	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-6.15672063044724	-15.264861678251	-16.1539552065063	-18.5113006779358	-12.3246604680614	-15.8771778154292	-14.670512549717	-3.7976468275364	-4.50852762733939	-9.14012047787191	-16.0880227886323	-7.13635491298984	-0.276967926011039	-15.9152536711016	-16.4215631931985	-7.89884579096634	-20.7092972235172	-16.1377163698495	-18.6605305707761	-17.6071291412597	-14.0916117348573	-19.6231124496757	-5.40992515210225	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-13.6729437285587	-16.9245579389906	-11.2784741614095	-18.031593003745	-9.79205297359566	-15.8718878779585	-18.7338988770539
U91	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-6.12913729864372	-16.2843426216359	-15.9202681288458	-17.7310694602423	-12.2983185854844	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-11.612992638407	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-18.5113006779358	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-4.75596696943856	-9.14012047787191	-16.0880227886323	-13.071513834774	-0.203970081917554	-18.9721165880977	-9.43529877001487	-6.96219564141384	-7.95639740340256	-16.1377163698495	-18.6605305707761	-17.6071291412597	-12.9379993344349	-19.6231124496757	-4.09395572759604	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-10.8729642270977	-16.4096969784398	-7.65439965118501	-17.0089602737891	-17.6907208158969	-16.523352293244	-12.9237177351336	-16.9245579389906	-11.2784741614095	-12.9148606571669	-19.4522548386583	-19.4451697174657	-8.89869121077729
U92	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-5.85965210360294	-16.2843426216359	-15.9202681288458	-17.7310694602423	-11.5628598605261	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-18.5113006779358	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-6.46030139531862	-0.147087852245775	-18.9721165880977	-20.0227426611677	-8.36786802938554	-20.7092972235172	-16.1377163698495	-18.6605305707761	-9.48270133700038	-8.5244662381874	-19.6231124496757	-4.57106328356107	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-11.888697788068	-16.9245579389906	-11.2784741614095	-6.09848173484287	-19.4522548386583	-19.4451697174657	-18.7338988770539
U93	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-13.3862522079227	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-5.38793225065095	-16.2843426216359	-15.9202681288458	-17.7310694602423	-7.3913484478385	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-7.72752449551821	-13.0209608429286	-11.2558551172486	-11.3271174636417	-15.4083742936213	-13.632729279117	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-7.29326833321319	-12.3246604680614	-5.99307473579489	-14.670512549717	-3.00649841230403	-12.5434596870288	-9.14012047787191	-16.0880227886323	-5.82186836889697	-0.477010843559734	-18.9721165880977	-20.0227426611677	-8.57822678228506	-20.7092972235172	-16.1377163698495	-18.6605305707761	-17.6071291412597	-14.2752221197645	-19.6231124496757	-5.03963058294674	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-10.6631921090692	-16.4096969784398	-11.7350659125421	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-6.90462099526265	-19.4522548386583	-19.4451697174657	-18.7338988770539
U94	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-12.2422999785082	-5.2313965368852	-16.2843426216359	-15.9202681288458	-17.7310694602423	-9.84773501326584	-11.3241887053937	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-10.4859700306971	-10.4254427355134	-15.4083742936213	-12.751814064066	-11.7418517803958	-12.7330712706035	-15.9834592143757	-15.264861678251	-12.5512294705908	-8.64297890875535	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-7.79834815562962	-0.159288961858509	-14.300406748311	-20.0227426611677	-6.49466586671066	-20.7092972235172	-9.06739891611695	-10.0536118612456	-17.6071291412597	-7.93123381763807	-19.6231124496757	-5.00741072294678	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-9.3329179396525	-10.3566910803772	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-8.16388199768918	-19.4522548386583	-9.56898504441	-10.4748372401081
U95	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-10.1713683750336	-14.2260300411216	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-4.58386168589821	-7.77127865565974	-16.2843426216359	-13.7411441185867	-17.7310694602423	-12.710450076915	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-13.5611749778652	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-12.5513009378543	-3.82230761152006	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-8.74012119685088	-0.248201772940943	-18.9721165880977	-15.994916608316	-8.87281350082452	-20.7092972235172	-11.1518130398405	-10.1752445157337	-17.6071291412597	-14.7930727762482	-19.6231124496757	-5.91520337596743	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-9.46028120443487	-13.3193609867956	-16.9245579389906	-11.2784741614095	-7.3669228135875	-19.4522548386583	-19.4451697174657	-18.7338988770539
U96	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-8.4777720414828	-8.91456692166567	-8.12110548014212	-16.4824142884841	-7.99454383448973	-9.10288518885499	-7.7739758982197	-9.50156840511736	-1.64571707357087	-17.7310694602423	-12.9051728445644	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-14.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-13.5409007311527	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-13.7235496516296	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-8.11082281718536	-0.701410019542396	-17.1265166140761	-20.0227426611677	-7.65120010088318	-20.7092972235172	-16.1377163698495	-18.6605305707761	-12.541714567608	-11.8020428798675	-19.6231124496757	-5.30086853449313	-16.7157974840359	-14.1437901996932	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-12.1705249830607	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-15.0541338758879	-16.9245579389906	-11.2784741614095	-14.2152011422364	-19.4522548386583	-19.4451697174657	-18.7338988770539
U97	-14.8338492352103	-16.0493680001435	-13.0898077494806	-13.0137850642857	-15.0957649283838	-14.1110853395172	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-7.41355380094375	-16.2843426216359	-12.8892338228161	-17.7310694602423	-12.2055583837417	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-11.9484292185827	-13.2437234889667	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-7.57837558821902	-12.3246604680614	-15.8771778154292	-14.670512549717	-9.95566060747691	-12.5434596870288	-9.14012047787191	-16.0880227886323	-6.34086835544149	-0.18070279192536	-18.9721165880977	-16.2425419860963	-7.19839472689728	-20.7092972235172	-14.9910623592771	-18.6605305707761	-17.6071291412597	-9.38718627376487	-19.6231124496757	-6.63834785518222	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-12.1656334593799	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-13.078885545956	-16.9245579389906	-11.2784741614095	-7.2691277250687	-10.816262823302	-16.0554394986922	-10.0382607425878
U98	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-9.81640647884427	-14.3796192975474	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-15.8369821046279	-16.2843426216359	-14.9202681288458	-17.7310694602423	-13.3849841365191	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-14.9121875198861	-15.4772640031518	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-14.7304260984912	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-7.8277608402013	-0.0471210786793995	-18.9721165880977	-20.0227426611677	-7.56707086408628	-20.7092972235172	-9.6921424284157	-18.6605305707761	-17.6071291412597	-10.9600097938678	-19.6231124496757	-5.70017943835059	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-14.0928456916064	-16.9245579389906	-11.2784741614095	-14.3640965009279	-19.4522548386583	-14.7353973852896	-18.7338988770539
